#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-09-22 08:08:52
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-09-22 08:08:52 GET / - 51.15.60.255 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 8209 326
2017-09-22 09:07:35 GET /js/main.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1141 309
2017-09-22 09:07:35 GET /js/SmoothScroll.min.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 6852 321
2017-09-22 09:07:35 GET /js/jQuery.lightninBox.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 11492 323
2017-09-22 09:07:35 GET /css/style.css - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 46677 292
2017-09-22 09:07:35 GET /js/bootstrap.min.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 37132 318
2017-09-22 09:07:35 GET /js/cbpFWTabs.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1962 314
2017-09-22 09:07:35 GET /js/boot_slider.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 5146 316
2017-09-22 09:07:35 GET /css/bootstrap.min.css - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 121509 300
2017-09-22 09:07:35 GET /js/jquery.min.js - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 96256 315
2017-09-22 09:07:38 GET /images/team3.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 843003 332
2017-09-22 09:07:38 GET /images/work-img1.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 889310 336
2017-09-22 09:07:38 GET /fonts/fontawesome-webfont.eot - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 404 1405 339
2017-09-22 09:07:39 GET /fonts/fontawesome-webfont.woff - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 404 1405 347
2017-09-22 09:07:39 GET /css/images/cd-top-arrow.svg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 404 1405 343
2017-09-22 09:07:41 GET /images/info.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 729150 331
2017-09-22 09:07:42 GET /fonts/fontawesome-webfont.ttf - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 152629 346
2017-09-22 09:07:43 GET /images/banner1.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 553071 334
2017-09-22 09:07:43 GET /images/xtra_logo.png - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 26596 336
2017-09-22 09:07:44 GET /images/banner2.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 46855 334
2017-09-22 09:07:44 GET /images/team1.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 982372 332
2017-09-22 09:07:44 GET /images/work-img6.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1093416 336
2017-09-22 09:07:44 GET /images/work-img3.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 943143 336
2017-09-22 09:07:45 GET /images/team4.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 957546 332
2017-09-22 09:07:45 GET /images/team2.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 920251 332
2017-09-22 09:07:48 GET /images/work-img5.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 869467 336
2017-09-22 09:07:50 GET /images/banner3.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 448536 334
2017-09-22 09:07:51 GET /images/work-img2.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1001601 336
2017-09-22 09:07:51 GET /images/work-img4.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 946466 336
2017-09-22 09:07:53 GET /images/work-img9.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1018615 336
2017-09-22 09:07:54 GET /images/work-img11.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 891396 337
2017-09-22 09:07:56 GET /images/banner4.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 747680 334
2017-09-22 09:07:56 GET /images/work-img8.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 915658 336
2017-09-22 09:07:56 GET /images/work-img10.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 968132 337
2017-09-22 09:07:56 GET /images/banner5.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 680331 334
2017-09-22 09:07:57 GET /images/work-img12.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 961465 337
2017-09-22 09:07:59 GET /images/work-img7.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 1067450 336
2017-09-22 09:08:01 GET /favicon.ico - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 214
2017-09-22 09:10:13 GET / - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 https://www.google.co.nz/ 200 8209 467
2017-09-22 09:10:14 GET /css/font-awesome.min.css - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 411
2017-09-22 09:10:14 GET /css/jQuery.lightninBox.css - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 413
2017-09-22 09:10:14 GET /css/team.css - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 399
2017-09-22 09:10:47 GET /js/modernizr.custom.js - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 394
2017-09-22 09:11:11 GET /css/bootstrap.min.css - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 408
2017-09-22 09:11:16 GET /css/style.css - 27.252.182.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+7.0;+SM-G930F+Build/NRD90M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.83+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 400
2017-09-22 09:13:45 GET /img/loader.gif - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 404 1405 330
2017-09-22 09:13:45 GET /images/close.png - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 4216 332
2017-09-22 09:13:46 GET /images/prev.png - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 3523 331
2017-09-22 09:13:46 GET /images/next.png - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 3520 331
2017-09-22 09:13:48 GET /images/3.jpg - 202.175.137.167 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko http://www.kaiparatavern.co.nz/ 200 514937 328
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-09-22 12:33:29
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-09-22 12:33:29 GET /js/jQuery.lightninBox.js - 180.76.15.138 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 11511 249
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-09-22 13:41:46
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-09-22 13:41:45 GET / - 206.41.171.215 HTTP/1.1 =Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/534.16+(KHTML,+like+Gecko)+Chrome/10.0.648.204+Safari/534.16 - 200 34836 217
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-09-22 15:17:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-09-22 15:17:58 GET / - 217.182.132.67 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 8209 174
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-09-22 20:37:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-09-22 20:37:43 GET /robots.txt - 5.255.253.34 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 189
2017-09-22 20:37:43 GET /robots.txt - 5.255.253.34 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 193
2017-09-22 20:37:47 GET / - 5.255.253.34 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 6457 288
2017-09-22 20:37:47 GET / - 5.255.253.34 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 8209 284
2017-09-22 20:39:05 GET /robots.txt - 46.229.164.99 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 213
2017-09-22 20:48:40 GET / - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 https://www.google.co.nz/ 200 8209 372
2017-09-22 20:48:40 GET /css/team.css - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1027 315
2017-09-22 20:48:40 GET /css/jQuery.lightninBox.css - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1481 329
2017-09-22 20:48:40 GET /css/font-awesome.min.css - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 8118 327
2017-09-22 20:48:40 GET /js/modernizr.custom.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 4923 310
2017-09-22 20:48:40 GET /js/SmoothScroll.min.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 3749 310
2017-09-22 20:48:41 GET /css/bootstrap.min.css - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 27990 324
2017-09-22 20:48:41 GET /js/main.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 871 298
2017-09-22 20:48:41 GET /css/style.css - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 11722 316
2017-09-22 20:48:41 GET /js/jQuery.lightninBox.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 3081 312
2017-09-22 20:48:41 GET /js/cbpFWTabs.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1208 303
2017-09-22 20:48:41 GET /js/bootstrap.min.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 13266 307
2017-09-22 20:48:42 GET /js/jquery.min.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 43185 304
2017-09-22 20:48:42 GET /js/boot_slider.js - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 2045 305
2017-09-22 20:48:42 GET /images/logo.png - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 9464 303
2017-09-22 20:48:42 GET /css/images/cd-top-arrow.svg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/css/style.css 404 1400 328
2017-09-22 20:48:42 GET /fonts/fontawesome-webfont.woff2 - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 409
2017-09-22 20:48:43 GET /fonts/fontawesome-webfont.woff - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 408
2017-09-22 20:48:46 GET /images/xtra_logo.png - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 26596 308
2017-09-22 20:48:47 GET /images/banner2.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 46855 306
2017-09-22 20:48:56 GET /fonts/fontawesome-webfont.ttf - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 412
2017-09-22 20:49:07 GET /images/banner3.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 448536 306
2017-09-22 20:49:12 GET /images/banner1.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 553071 306
2017-09-22 20:49:21 GET /images/team1.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 982372 304
2017-09-22 20:49:21 GET /images/team2.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 920251 304
2017-09-22 20:49:24 GET /images/info.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/css/style.css 200 729150 316
2017-09-22 20:49:27 GET /images/banner4.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 747680 306
2017-09-22 20:49:32 GET /images/team3.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 843003 304
2017-09-22 20:49:57 GET /images/team4.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 957546 304
2017-09-22 20:50:02 GET /images/work-img5.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 869467 308
2017-09-22 20:50:04 GET /images/work-img1.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 889310 308
2017-09-22 20:50:06 GET /images/work-img3.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 943143 308
2017-09-22 20:50:07 GET /images/work-img2.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1001601 308
2017-09-22 20:50:20 GET /images/work-img4.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 946466 308
2017-09-22 20:50:45 GET /images/work-img9.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1018615 308
2017-09-22 20:50:45 GET /images/work-img10.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 968132 309
2017-09-22 20:50:47 GET /images/work-img7.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1067450 308
2017-09-22 20:50:50 GET /images/work-img6.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 1093416 308
2017-09-22 20:50:50 GET /images/work-img8.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 915658 308
2017-09-22 20:50:56 GET /images/work-img11.jpg - 122.60.96.188 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10.9;+rv:55.0)+Gecko/20100101+Firefox/55.0 http://www.kaiparatavern.co.nz/ 200 891396 309
