#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-15 07:19:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-15 07:19:15 GET / - 66.249.79.48 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 300
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-15 07:59:22
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-16 04:28:35 GET /images/banner1.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 431
2018-06-16 04:28:35 GET /images/team4.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 429
2018-06-16 04:28:35 GET /images/team3.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 429
2018-06-16 04:28:36 GET /images/work-img1.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 433
2018-06-16 04:28:36 GET /images/work-img2.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 433
2018-06-16 04:28:36 GET /images/work-img5.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 433
2018-06-16 04:28:36 GET /images/work-img7.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 433
2018-06-16 04:28:37 GET /images/work-img6.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 433
2018-06-16 04:28:37 GET /images/banner2.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 431
2018-06-16 04:28:37 GET /images/work-img10.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 434
2018-06-16 04:28:38 GET /images/work-img9.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 433
2018-06-16 04:28:38 GET /images/work-img4.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 433
2018-06-16 04:28:40 GET /images/work-img8.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 433
2018-06-16 04:28:41 GET /images/xtra_logo.png - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 433
2018-06-16 04:28:41 GET /images/banner3.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 431
2018-06-16 04:28:42 GET /fonts/fontawesome-webfont.woff2 - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 480
2018-06-16 04:28:42 GET /fonts/fontawesome-webfont.woff - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 479
2018-06-16 04:28:42 GET /images/info.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 441
2018-06-16 04:28:42 GET /fonts/fontawesome-webfont.ttf - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 478
2018-06-16 04:28:44 GET /images/work-img12.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 434
2018-06-16 04:28:44 GET /images/banner4.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 431
2018-06-16 04:28:44 GET /images/work-img3.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 433
2018-06-16 04:28:46 GET /images/banner5.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 431
2018-06-16 04:28:46 GET /images/work-img11.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 434
2018-06-16 04:29:11 GET /images/team2.jpg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 429
2018-06-16 04:29:12 GET /favicon.ico - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 424
2018-06-16 04:29:37 GET /css/images/cd-top-arrow.svg - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 453
2018-06-16 04:29:39 GET /fonts/fontawesome-webfont.woff2 - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 480
2018-06-16 04:29:39 GET /fonts/fontawesome-webfont.woff - 118.92.1.30 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.1.0;+Nexus+5X+Build/OPM6.171019.030.B1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/67.0.3396.87+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 479
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-16 04:50:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-16 04:50:48 GET / - 13.57.220.0 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 8209 220
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-16 05:31:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-16 05:31:22 GET / - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 - 200 8209 450
2018-06-16 05:31:23 GET /css/team.css - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 416
2018-06-16 05:31:23 GET /css/font-awesome.min.css - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 428
2018-06-16 05:31:23 GET /css/jQuery.lightninBox.css - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 430
2018-06-16 05:31:24 GET /js/modernizr.custom.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 411
2018-06-16 05:31:24 GET /css/style.css - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 417
2018-06-16 05:31:24 GET /css/bootstrap.min.css - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 425
2018-06-16 05:31:24 GET /js/main.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 399
2018-06-16 05:31:24 GET /js/SmoothScroll.min.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 411
2018-06-16 05:31:24 GET /js/cbpFWTabs.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 404
2018-06-16 05:31:24 GET /js/bootstrap.min.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 408
2018-06-16 05:31:24 GET /js/jQuery.lightninBox.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 413
2018-06-16 05:31:26 GET /js/jquery.min.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 405
2018-06-16 05:31:26 GET /css/images/cd-top-arrow.svg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 465
2018-06-16 05:31:26 GET /fonts/fontawesome-webfont.woff2 - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 492
2018-06-16 05:31:26 GET /js/boot_slider.js - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 406
2018-06-16 05:31:26 GET /images/logo.png - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 440
2018-06-16 05:31:28 GET /images/work-img1.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 445
2018-06-16 05:31:28 GET /fonts/fontawesome-webfont.woff - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 491
2018-06-16 05:31:38 GET /images/work-img2.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 445
2018-06-16 05:32:07 GET /fonts/fontawesome-webfont.ttf - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 490
2018-06-16 05:32:10 GET /images/banner2.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 443
2018-06-16 05:32:10 GET /images/team2.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 441
2018-06-16 05:32:11 GET /images/team1.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 441
2018-06-16 05:32:22 GET /images/banner1.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 443
2018-06-16 05:32:24 GET /images/banner5.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 443
2018-06-16 05:32:24 GET /images/team3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 327680 441
2018-06-16 05:32:24 GET /images/banner3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 443
2018-06-16 05:32:24 GET /images/info.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 0 453
2018-06-16 05:32:24 GET /images/team4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 458752 441
2018-06-16 05:32:24 GET /images/banner4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 0 443
2018-06-16 05:32:59 GET /images/team4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 303 500
2018-06-16 05:32:59 GET /images/team3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 303 500
2018-06-16 05:32:59 GET /fonts/fontawesome-webfont.woff2 - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 492
2018-06-16 05:32:59 GET /css/images/cd-top-arrow.svg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 465
2018-06-16 05:32:59 GET /fonts/fontawesome-webfont.woff - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 491
2018-06-16 05:33:04 GET /images/work-img3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 445
2018-06-16 05:33:05 GET /images/work-img6.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 445
2018-06-16 05:33:08 GET /images/team4.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 460114 500
2018-06-16 05:33:08 GET /images/work-img8.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 445
2018-06-16 05:33:08 GET /images/info.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 206 301 510
2018-06-16 05:33:11 GET /images/work-img7.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 445
2018-06-16 05:33:11 GET /images/team3.jpg - 203.118.135.237 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/7.2+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 206 461574 500
