#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-22 10:37:05
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-22 10:37:05 HEAD / - 188.165.200.217 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0) - 200 249 124
2018-06-22 20:56:37 GET /css/team.css - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1027 360
2018-06-22 20:56:37 GET /css/jQuery.lightninBox.css - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1481 374
2018-06-22 20:56:37 GET /css/style.css - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 11722 361
2018-06-22 20:56:37 GET /css/font-awesome.min.css - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 8118 372
2018-06-22 20:56:37 GET /js/modernizr.custom.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 4923 355
2018-06-22 20:56:37 GET /js/jquery.min.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 43185 349
2018-06-22 20:56:37 GET /css/bootstrap.min.css - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 27990 369
2018-06-22 20:56:37 GET /js/bootstrap.min.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 13266 352
2018-06-22 20:56:38 GET /js/SmoothScroll.min.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3749 355
2018-06-22 20:56:38 GET /js/main.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 871 343
2018-06-22 20:56:38 GET /js/jQuery.lightninBox.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3081 357
2018-06-22 20:56:38 GET /js/cbpFWTabs.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1208 348
2018-06-22 20:56:38 GET /js/boot_slider.js - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 2045 350
2018-06-22 20:56:38 GET /fonts/fontawesome-webfont.woff2 - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 372
2018-06-22 20:56:38 GET /images/logo.png - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 9464 406
2018-06-22 20:56:38 GET /fonts/fontawesome-webfont.woff - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 371
2018-06-22 20:56:40 GET /images/team3.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 843003 407
2018-06-22 20:56:40 GET /images/team1.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 982372 407
2018-06-22 20:56:40 GET /images/team4.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 957546 407
2018-06-22 20:56:40 GET /fonts/fontawesome-webfont.ttf - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 152629 370
2018-06-22 20:56:40 GET /images/team2.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 920251 407
2018-06-22 20:56:41 GET /images/work-img1.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 889310 411
2018-06-22 20:56:41 GET /images/work-img2.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1001601 411
2018-06-22 20:56:41 GET /images/work-img4.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 946466 411
2018-06-22 20:56:42 GET /images/work-img7.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1067450 411
2018-06-22 20:56:44 GET /images/work-img5.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 869467 411
2018-06-22 20:56:44 GET /images/work-img8.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 915658 411
2018-06-22 20:56:44 GET /images/work-img3.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 943143 411
2018-06-22 20:56:44 GET /images/work-img6.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1093416 411
2018-06-22 20:56:45 GET /images/work-img11.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 891396 412
2018-06-22 20:56:45 GET /images/xtra_logo.png - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 26596 411
2018-06-22 20:56:45 GET /images/work-img9.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1018615 411
2018-06-22 20:56:46 GET /css/images/cd-top-arrow.svg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 418
2018-06-22 20:56:46 GET /images/work-img12.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 961465 412
2018-06-22 20:56:46 GET /images/info.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 729150 406
2018-06-22 20:56:46 GET /images/work-img10.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 968132 412
2018-06-22 20:56:46 GET /images/banner2.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 46855 409
2018-06-22 20:56:46 GET /images/banner3.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 448536 409
2018-06-22 20:56:46 GET /images/banner1.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 553071 409
2018-06-22 20:56:49 GET /images/banner4.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 747680 409
2018-06-22 20:56:51 GET /images/banner5.jpg - 222.155.159.53 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 680331 409
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-22 21:29:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-22 21:29:29 GET /robots.txt - 66.249.79.107 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 233
2018-06-22 21:29:30 GET / - 66.249.79.105 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 422
2018-06-22 21:29:33 GET /css/style.css - 66.249.79.109 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 11722 452
2018-06-22 21:29:33 GET /js/SmoothScroll.min.js - 66.249.79.107 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 3749 446
2018-06-22 21:29:33 GET /css/team.css - 66.249.79.109 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 1027 451
2018-06-22 21:29:34 GET /css/style.css - 66.249.79.107 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 7911 538
2018-06-22 21:29:34 GET /css/font-awesome.min.css - 66.249.79.107 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 8118 463
2018-06-22 21:29:35 GET /css/bootstrap.min.css - 66.249.79.105 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 27990 460
2018-06-22 21:43:55 GET / - 37.49.224.149 HTTP/1.1 - - 200 34855 123
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-06-22 23:00:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-06-22 23:00:58 GET / - 185.234.217.32 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 200 34855 165
2018-06-22 23:01:57 GET /libraries/sfn.php - 185.234.217.32 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1424 182
2018-06-22 23:06:35 GET / - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 - 200 8209 376
2018-06-22 23:06:35 GET /css/team.css - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1027 355
2018-06-22 23:06:35 GET /css/jQuery.lightninBox.css - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1481 369
2018-06-22 23:06:36 GET /css/font-awesome.min.css - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 8118 367
2018-06-22 23:06:36 GET /css/bootstrap.min.css - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 27990 364
2018-06-22 23:06:36 GET /css/style.css - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 11722 356
2018-06-22 23:06:36 GET /js/modernizr.custom.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 4923 350
2018-06-22 23:06:36 GET /js/SmoothScroll.min.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 3749 350
2018-06-22 23:06:36 GET /js/jquery.min.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 43185 344
2018-06-22 23:06:36 GET /js/bootstrap.min.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 13266 347
2018-06-22 23:06:36 GET /js/main.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 871 338
2018-06-22 23:06:36 GET /js/jQuery.lightninBox.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 3081 352
2018-06-22 23:06:36 GET /js/cbpFWTabs.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 1208 343
2018-06-22 23:06:36 GET /images/logo.png - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 9464 343
2018-06-22 23:06:36 GET /js/boot_slider.js - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 2045 345
2018-06-22 23:06:37 GET /css/images/cd-top-arrow.svg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/css/style.css 404 1405 368
2018-06-22 23:06:37 GET /fonts/fontawesome-webfont.woff2 - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 449
2018-06-22 23:06:37 GET /images/xtra_logo.png - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 26596 348
2018-06-22 23:06:37 GET /fonts/fontawesome-webfont.woff - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 448
2018-06-22 23:06:40 GET /fonts/fontawesome-webfont.ttf - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 452
2018-06-22 23:06:42 GET /images/team3.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 843003 344
2018-06-22 23:06:42 GET /images/banner2.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 46855 346
2018-06-22 23:06:44 GET /images/team1.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 982372 344
2018-06-22 23:06:44 GET /images/info.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/css/style.css 200 729150 356
2018-06-22 23:06:45 GET /images/banner1.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 553071 346
2018-06-22 23:06:46 GET /images/banner3.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 448536 346
2018-06-22 23:06:46 GET /images/team4.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 957546 344
2018-06-22 23:06:48 GET /images/team2.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 920251 344
2018-06-22 23:06:50 GET /images/work-img1.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 889310 348
2018-06-22 23:06:52 GET /images/banner4.jpg - 27.252.141.153 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:60.0)+Gecko/20100101+Firefox/60.0 http://www.kaiparatavern.co.nz/ 200 747680 346
