#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-30 10:51:40
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-30 10:51:39 GET / - 209.17.97.34 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 34836 140
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-30 13:33:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-31 03:22:51 GET /js/cbpFWTabs.js - 40.77.189.77 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 1962 266
2019-07-31 03:22:53 GET /js/boot_slider.js - 40.77.189.211 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 5146 268
2019-07-31 03:22:56 GET /fonts/fontawesome-webfont.ttf - 40.77.189.211 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 152629 288
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-31 04:01:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-31 04:01:55 GET / - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 https://www.google.co.nz/ 200 8209 421
2019-07-31 04:01:55 GET /css/jQuery.lightninBox.css - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1481 378
2019-07-31 04:01:55 GET /css/team.css - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1027 364
2019-07-31 04:01:55 GET /css/style.css - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 11722 365
2019-07-31 04:01:57 GET /js/modernizr.custom.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 4923 359
2019-07-31 04:01:57 GET /css/font-awesome.min.css - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 8118 376
2019-07-31 04:01:57 GET /css/bootstrap.min.css - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 27990 373
2019-07-31 04:01:57 GET /js/SmoothScroll.min.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3749 359
2019-07-31 04:01:57 GET /js/jquery.min.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 43185 353
2019-07-31 04:01:57 GET /js/main.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 871 347
2019-07-31 04:01:57 GET /js/jQuery.lightninBox.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3081 361
2019-07-31 04:01:57 GET /js/cbpFWTabs.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1208 352
2019-07-31 04:01:57 GET /js/bootstrap.min.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 13266 356
2019-07-31 04:01:57 GET /js/boot_slider.js - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 2045 354
2019-07-31 04:01:57 GET /fonts/fontawesome-webfont.woff2 - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 376
2019-07-31 04:01:57 GET /images/logo.png - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 9464 410
2019-07-31 04:01:59 GET /images/team3.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 843003 411
2019-07-31 04:01:59 GET /images/team2.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 920251 411
2019-07-31 04:01:59 GET /images/team4.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 957546 411
2019-07-31 04:01:59 GET /fonts/fontawesome-webfont.woff - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 375
2019-07-31 04:02:01 GET /images/team1.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 982372 411
2019-07-31 04:02:01 GET /images/work-img1.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 889310 415
2019-07-31 04:02:01 GET /images/work-img2.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1001601 415
2019-07-31 04:02:01 GET /fonts/fontawesome-webfont.ttf - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 152629 374
2019-07-31 04:02:01 GET /images/work-img3.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 943143 415
2019-07-31 04:02:01 GET /images/work-img4.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 946466 415
2019-07-31 04:02:02 GET /images/work-img8.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 915658 415
2019-07-31 04:02:02 GET /images/work-img6.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1093416 415
2019-07-31 04:02:02 GET /images/work-img7.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1067450 415
2019-07-31 04:02:02 GET /images/work-img9.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1018615 415
2019-07-31 04:02:02 GET /images/work-img11.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 891396 416
2019-07-31 04:02:02 GET /images/work-img12.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 961465 416
2019-07-31 04:02:02 GET /images/xtra_logo.png - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 26596 415
2019-07-31 04:02:03 GET /images/work-img10.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 968132 416
2019-07-31 04:02:03 GET /css/images/cd-top-arrow.svg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 422
2019-07-31 04:02:03 GET /images/work-img5.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 869467 415
2019-07-31 04:02:03 GET /images/info.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 729150 410
2019-07-31 04:02:03 GET /images/banner1.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 553071 413
2019-07-31 04:02:03 GET /images/banner2.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 46855 413
2019-07-31 04:02:04 GET /images/banner3.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 448536 413
2019-07-31 04:02:04 GET /favicon.ico - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 348
2019-07-31 04:02:10 GET /images/banner4.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 747680 413
2019-07-31 04:02:13 GET /images/banner5.jpg - 122.56.232.155 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 680331 413
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-31 04:46:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-31 04:46:49 GET / - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 200 8209 212
2019-07-31 04:46:56 GET /section-iconbox-5 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 229
2019-07-31 04:46:56 GET /John - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 216
2019-07-31 04:46:56 GET /section-iconbox-4 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 229
2019-07-31 04:46:56 GET /section-iconbox-3 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 229
2019-07-31 04:46:56 GET / - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 200 6457 212
2019-07-31 04:46:56 GET /section-iconbox-2 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 229
2019-07-31 04:46:56 GET /section-iconbox-1 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 229
2019-07-31 04:46:56 GET /contact - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 219
2019-07-31 04:46:56 GET /img - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 215
2019-07-31 04:46:56 GET /team - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 216
2019-07-31 04:46:56 GET /HOME - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 216
2019-07-31 04:46:56 GET /info - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 216
2019-07-31 04:46:56 GET /work - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 216
2019-07-31 04:46:56 GET /a - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 213
2019-07-31 04:46:56 GET /myCarousel - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 222
2019-07-31 04:46:56 GET /0 - 115.217.181.233 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.90+Safari/537.36 - 404 1405 213
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-31 06:06:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-31 06:06:19 GET /css/font-awesome.min.css - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 8118 376
2019-07-31 06:06:19 GET /js/SmoothScroll.min.js - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3749 359
2019-07-31 06:06:19 GET /js/jquery.min.js - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 43185 353
2019-07-31 06:06:21 GET /images/work-img12.jpg - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 961465 416
2019-07-31 06:06:21 GET /images/work-img10.jpg - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 968132 416
2019-07-31 06:07:19 GET /css/images/cd-top-arrow.svg - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 422
2019-07-31 06:07:20 GET /fonts/fontawesome-webfont.woff - 118.148.192.165 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_3_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1.1+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 375
