#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-03 07:49:53
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-03 07:49:53 GET / - 40.77.167.92 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 274
2017-05-03 08:43:29 GET /js/modernizr.custom.js - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 514
2017-05-03 08:43:29 GET /css/font-awesome.min.css - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 531
2017-05-03 08:43:29 GET /js/jquery.min.js - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 508
2017-05-03 08:43:29 GET /js/SmoothScroll.min.js - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 514
2017-05-03 08:43:29 GET /js/jQuery.lightninBox.js - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 516
2017-05-03 08:43:30 GET /images/logo.png - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 524
2017-05-03 08:43:30 GET /js/bootstrap.min.js - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 511
2017-05-03 08:43:30 GET /css/style.css - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 520
2017-05-03 08:43:30 GET /css/bootstrap.min.css - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 528
2017-05-03 08:43:31 GET /images/team1.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 525
2017-05-03 08:43:31 GET /images/work-img5.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 529
2017-05-03 08:43:31 GET /images/work-img10.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 530
2017-05-03 08:43:31 GET /images/team4.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 525
2017-05-03 08:43:31 GET /images/work-img9.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 529
2017-05-03 08:43:31 GET /images/work-img2.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 529
2017-05-03 08:43:31 GET /images/team3.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 525
2017-05-03 08:43:31 GET /images/work-img8.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 529
2017-05-03 08:43:31 GET /images/team2.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 525
2017-05-03 08:43:31 GET /images/work-img1.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 529
2017-05-03 08:43:31 GET /images/work-img7.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 529
2017-05-03 08:43:31 GET /images/work-img4.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 529
2017-05-03 08:43:31 GET /images/work-img6.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 529
2017-05-03 08:43:32 GET /images/work-img11.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 530
2017-05-03 08:43:34 GET /fonts/fontawesome-webfont.woff2 - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 555
2017-05-03 08:43:34 GET /images/banner1.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 527
2017-05-03 08:43:34 GET /css/images/cd-top-arrow.svg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 549
2017-05-03 08:43:34 GET /images/banner2.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 527
2017-05-03 08:43:35 GET /fonts/fontawesome-webfont.woff - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 554
2017-05-03 08:43:35 GET /images/work-img12.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 530
2017-05-03 08:43:35 GET /fonts/fontawesome-webfont.ttf - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 553
2017-05-03 08:43:35 GET /images/info.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 537
2017-05-03 08:43:36 GET /images/xtra_logo.png - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 529
2017-05-03 08:43:37 GET /images/work-img3.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 529
2017-05-03 08:43:41 GET /favicon.ico - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 503
2017-05-03 08:43:46 GET /images/banner3.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 527
2017-05-03 08:43:49 GET /images/banner4.jpg - 49.224.216.63 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SAMSUNG+SM-G930F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/4.0+Chrome/44.0.2403.133+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 527
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-03 18:06:28
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-03 18:06:28 GET /robots.txt - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 229
2017-05-03 18:06:28 GET / - 66.249.79.168 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 422
2017-05-03 18:06:32 GET /css/style.css - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 11722 330
2017-05-03 18:06:32 GET /css/font-awesome.min.css - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 8118 341
2017-05-03 18:06:32 GET /css/jQuery.lightninBox.css - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 1481 343
2017-05-03 18:06:33 GET /css/bootstrap.min.css - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 27990 338
2017-05-03 18:06:33 GET /css/team.css - 66.249.79.165 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 1027 329
2017-05-03 18:13:29 GET /robots.txt - 66.249.79.188 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 233
2017-05-03 18:13:29 GET / - 66.249.79.185 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 426
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-04 02:34:18
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-04 02:34:18 GET / - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 https://www.google.co.nz/ 200 8209 422
2017-05-04 02:34:18 GET /css/font-awesome.min.css - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 366
2017-05-04 02:34:18 GET /css/jQuery.lightninBox.css - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 368
2017-05-04 02:34:18 GET /css/team.css - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 354
2017-05-04 02:34:18 GET /js/modernizr.custom.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 349
2017-05-04 02:34:18 GET /css/bootstrap.min.css - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 363
2017-05-04 02:34:19 GET /css/style.css - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 355
2017-05-04 02:34:19 GET /js/bootstrap.min.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 346
2017-05-04 02:34:19 GET /js/main.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 337
2017-05-04 02:34:19 GET /js/SmoothScroll.min.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 349
2017-05-04 02:34:19 GET /js/jQuery.lightninBox.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 351
2017-05-04 02:34:19 GET /js/cbpFWTabs.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 342
2017-05-04 02:34:19 GET /js/jquery.min.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 343
2017-05-04 02:34:19 GET /fonts/fontawesome-webfont.woff2 - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 430
2017-05-04 02:34:20 GET /js/boot_slider.js - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 344
2017-05-04 02:34:20 GET /css/images/cd-top-arrow.svg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 392
2017-05-04 02:34:20 GET /images/logo.png - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 367
2017-05-04 02:34:20 GET /fonts/fontawesome-webfont.woff - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 429
2017-05-04 02:34:22 GET /images/team2.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 368
2017-05-04 02:34:22 GET /fonts/fontawesome-webfont.ttf - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 428
2017-05-04 02:34:22 GET /images/team1.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 368
2017-05-04 02:34:25 GET /images/work-img2.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 372
2017-05-04 02:34:25 GET /images/banner2.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 370
2017-05-04 02:34:26 GET /images/work-img3.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 372
2017-05-04 02:34:26 GET /images/work-img1.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 372
2017-05-04 02:34:28 GET /images/work-img4.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 372
2017-05-04 02:34:28 GET /images/banner1.jpg - 222.154.45.69 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.96+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 370
