#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 07:03:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 07:03:27 GET / - 167.99.211.55 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.2;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.80+Safari/537.36 - 200 34855 280
2019-06-02 09:08:34 GET /css/style.css - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 46677 355
2019-06-02 09:08:36 GET /css/bootstrap.min.css - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 121509 363
2019-06-02 09:08:36 GET /images/team3.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 843003 387
2019-06-02 09:08:37 GET /images/work-img5.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 869467 391
2019-06-02 09:08:37 GET /fonts/fontawesome-webfont.woff2 - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 404 1405 382
2019-06-02 09:08:37 GET /images/work-img3.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 943143 391
2019-06-02 09:08:37 GET /images/work-img12.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 961465 392
2019-06-02 09:08:38 GET /images/work-img4.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 946466 391
2019-06-02 09:08:38 GET /images/team4.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 957546 387
2019-06-02 09:08:38 GET /images/team2.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 920251 387
2019-06-02 09:08:38 GET /fonts/fontawesome-webfont.woff - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 404 1405 381
2019-06-02 09:08:38 GET /js/bootstrap.min.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 37132 346
2019-06-02 09:08:38 GET /js/main.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1141 337
2019-06-02 09:08:39 GET /images/work-img1.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 889310 391
2019-06-02 09:08:39 GET /fonts/fontawesome-webfont.ttf - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 152629 380
2019-06-02 09:08:39 GET /images/team1.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 982372 387
2019-06-02 09:08:39 GET /js/jquery.min.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 96256 343
2019-06-02 09:08:39 GET /images/work-img11.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 891396 392
2019-06-02 09:08:39 GET /js/boot_slider.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 5146 344
2019-06-02 09:08:39 GET /images/work-img10.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 968132 392
2019-06-02 09:08:39 GET /js/SmoothScroll.min.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 6852 349
2019-06-02 09:08:39 GET /js/cbpFWTabs.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1962 342
2019-06-02 09:08:40 GET /css/images/cd-top-arrow.svg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 404 1405 398
2019-06-02 09:08:40 GET /images/work-img8.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 915658 391
2019-06-02 09:08:40 GET /js/jQuery.lightninBox.js - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 11492 351
2019-06-02 09:08:40 GET /images/xtra_logo.png - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 26596 391
2019-06-02 09:08:40 GET /images/work-img2.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1001601 391
2019-06-02 09:08:40 GET /favicon.ico - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 - 404 1405 280
2019-06-02 09:08:40 GET /images/info.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 729150 386
2019-06-02 09:08:40 GET /images/work-img9.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1018615 391
2019-06-02 09:08:42 GET /images/work-img6.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1093416 391
2019-06-02 09:08:42 GET /images/banner1.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 553071 389
2019-06-02 09:08:44 GET /images/banner2.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 46855 389
2019-06-02 09:08:45 GET /favicon.ico - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 - 404 1405 280
2019-06-02 09:08:46 GET /images/work-img7.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1067450 391
2019-06-02 09:08:49 GET /images/banner3.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 448536 389
2019-06-02 09:08:58 GET /images/banner4.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 747680 389
2019-06-02 09:08:58 GET /images/banner5.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 680331 389
2019-06-02 09:09:00 GET /img/loader.gif - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 404 1405 385
2019-06-02 09:09:00 GET /images/next.png - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 3520 386
2019-06-02 09:09:00 GET /images/prev.png - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 3523 386
2019-06-02 09:09:00 GET /images/close.png - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 4216 387
2019-06-02 09:09:00 GET /images/1.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 265130 383
2019-06-02 09:09:10 GET /images/5.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1057322 383
2019-06-02 09:09:11 GET /images/9.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 539326 383
2019-06-02 09:09:12 GET /images/6.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1536849 383
2019-06-02 09:09:16 GET /images/7.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 1281825 383
2019-06-02 09:09:24 GET /images/2.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 585652 383
2019-06-02 09:09:30 GET /images/3.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 514937 383
2019-06-02 09:09:34 GET /images/10.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 86166 384
2019-06-02 09:09:39 GET /images/11.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 503581 384
2019-06-02 09:09:46 GET /images/4.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 519424 383
2019-06-02 09:09:49 GET /images/8.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 135551 383
2019-06-02 09:09:54 GET /images/12.jpg - 111.69.137.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.140+Safari/537.36+Edge/17.17134 http://www.kaiparatavern.co.nz/ 200 856305 384
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 09:31:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 09:31:25 GET /images/work-img6.jpg - 66.249.64.20 HTTP/1.1 Googlebot-Image/1.0 - 200 1093416 207
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 12:23:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 12:23:12 GET / - 66.249.64.20 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 34836 300
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 14:04:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 14:04:15 GET / - 159.203.33.85 HTTP/1.1 - - 200 34855 123
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 19:47:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 19:47:16 GET / - 163.172.119.161 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:37.0)+Gecko/20100101+Firefox/37.0 - 200 8209 305
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 20:46:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 20:46:08 GET / - 13.228.77.186 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 - 200 8228 347
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-02 23:21:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-02 23:21:19 GET / - 42.236.101.234 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/50.0.2661.102+Safari/537.36;+360Spider http://kaiparatavern.co.nz/ 200 8209 319
2019-06-02 23:22:11 GET / - 42.236.12.170 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/50.0.2661.102+Safari/537.36;+360Spider http://www.kaiparatavern.co.nz/ 200 8209 327
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-03 01:15:11
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-03 01:15:11 GET /robots.txt - 216.244.66.242 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 404 1405 226
2019-06-03 01:23:17 GET / - 216.244.66.242 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 200 34836 216
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-06-03 02:35:37
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-06-03 02:35:37 GET / - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 https://www.google.com/ 200 8209 422
2019-06-03 02:35:38 GET /css/team.css - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 1027 367
2019-06-03 02:35:38 GET /css/jQuery.lightninBox.css - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 1481 381
2019-06-03 02:35:38 GET /css/style.css - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 11722 368
2019-06-03 02:35:38 GET /css/font-awesome.min.css - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 8118 379
2019-06-03 02:35:39 GET /js/modernizr.custom.js - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 4923 362
2019-06-03 02:35:39 GET /js/jquery.min.js - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 43185 356
2019-06-03 02:35:39 GET /css/bootstrap.min.css - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 27990 376
2019-06-03 02:35:39 GET /js/bootstrap.min.js - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 13266 359
2019-06-03 02:35:39 GET /js/SmoothScroll.min.js - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 3749 362
2019-06-03 02:35:39 GET /js/main.js - 118.148.234.77 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+CriOS/74.0.3729.155+Mobile/15E148+Safari/605.1 http://www.kaiparatavern.co.nz/ 200 871 350
