#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-01-30 08:24:38
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-01-30 08:24:37 GET / - 37.59.43.190 HTTP/1.1 Activeworlds http://www.crossroadsbar.co.nz/ 200 7018 287
2019-01-30 11:14:26 GET /js/responsiveslides.min.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 3659 498
2019-01-30 11:14:26 GET /css/style.css - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 62590 465
2019-01-30 11:14:26 GET /js/jquery.swipebox.min.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7468 497
2019-01-30 11:14:26 GET /images/down.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 4972 504
2019-01-30 11:14:26 GET /js/wow.min.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 5039 485
2019-01-30 11:14:26 GET /images/serve1.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 1714 506
2019-01-30 11:14:27 GET /images/serve3.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7307 506
2019-01-30 11:14:27 GET /images/serve2.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 4431 506
2019-01-30 11:14:27 GET /images/serve4.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 4415 506
2019-01-30 11:14:27 GET /images/border.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 3286 506
2019-01-30 11:14:27 GET /images/g1.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 48831 502
2019-01-30 11:14:28 GET /images/c1.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 33007 502
2019-01-30 11:14:28 GET /images/c2.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 30984 502
2019-01-30 11:14:28 GET /pagead2.googlesyndication.com/pagead/js/f.txt - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 404 1405 517
2019-01-30 11:14:28 GET /images/g8.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 48224 502
2019-01-30 11:14:28 GET /css/bootstrap.css - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 121515 469
2019-01-30 11:14:29 GET /images/c3.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 39200 502
2019-01-30 11:14:29 GET /cdn.fancybar.net/ac/fancybar6a2f.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 404 1405 553
2019-01-30 11:14:31 GET /images/c4.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 42204 502
2019-01-30 11:14:32 GET /images/g7.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 59529 502
2019-01-30 11:14:32 GET /images/g2.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 64370 502
2019-01-30 11:14:32 GET /js/jquery-1.11.1.min.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 96050 495
2019-01-30 11:14:33 GET /www.google-analytics.com/analytics.js - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 404 1405 509
2019-01-30 11:14:34 GET /images/nav.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 3315 503
2019-01-30 11:14:35 GET /images/fb.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7384 502
2019-01-30 11:14:35 GET /images/db.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7998 502
2019-01-30 11:14:36 GET /images/s1.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 692503 502
2019-01-30 11:14:36 GET /images/move-top.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 3488 508
2019-01-30 11:14:37 GET /images/gg.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7753 502
2019-01-30 11:14:39 GET /images/tw.png - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 7323 502
2019-01-30 11:14:50 GET /images/s2.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 863576 502
2019-01-30 11:14:51 GET /images/banner.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 339923 506
2019-01-30 11:14:57 GET /images/s3.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 914588 502
2019-01-30 11:14:58 GET /images/s4.jpg - 124.169.146.17 HTTP/1.1 Mozilla/5.0+(Mobile;+Windows+Phone+8.1;+Android+4.0;+ARM;+Trident/7.0;+Touch;+rv:11.0;+IEMobile/11.0;+Microsoft;+Lumia+640+XL+LTE)+like+iPhone+OS+7_0_3+Mac+OS+X+AppleWebKit/537+(KHTML,+like+Gecko)+Mobile+Safari/537 http://www.crossroadsbar.co.nz/ 200 882157 502
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-01-30 19:42:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-01-30 19:42:19 GET /robots.txt - 207.241.229.32 HTTP/1.0 Mozilla/5.0+(compatible;+special_archiver/3.1.1++http://www.archive.org/details/archive.org_bot) - 404 1424 257
2019-01-30 19:42:22 GET /js/easing.js - 207.241.229.32 HTTP/1.0 Mozilla/5.0+(compatible;+special_archiver/3.1.1++http://www.archive.org/details/archive.org_bot) http://crossroadsbar.co.nz/ 200 5039 297
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-01-30 21:06:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-01-30 21:06:19 GET / - 180.76.15.156 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 7037 221
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-01-31 02:24:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-01-31 02:24:19 GET /robots.txt - 54.36.150.179 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 404 1405 184
2019-01-31 02:24:21 GET /images/c2.jpg - 54.36.149.3 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 200 0 187
2019-01-31 02:26:25 GET /robots.txt - 207.241.231.171 HTTP/1.0 Mozilla/5.0+(compatible;+special_archiver/3.1.1++http://www.archive.org/details/archive.org_bot) - 404 1424 257
2019-01-31 02:26:28 GET /fonts/ecoicons/ecoicon-4.html - 207.241.231.171 HTTP/1.0 Mozilla/5.0+(compatible;+special_archiver/3.1.1++http://www.archive.org/details/archive.org_bot) http://crossroadsbar.co.nz/css/iconeffects.css 200 650 333
