#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 07:58:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 07:58:18 HEAD / - 109.201.152.23 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) https://uptime.com/palacehotel.co.nz 200 267 210
2019-03-10 08:30:38 GET /js/bootstrap.min.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 37132 319
2019-03-10 08:30:42 GET /img/logo.png - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 22564 329
2019-03-10 08:30:43 GET /css/bootstrap.min.css - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 120748 301
2019-03-10 08:30:44 GET /img/img2.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 65536 329
2019-03-10 08:30:44 GET /img/img8.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 329
2019-03-10 08:30:44 GET /img/img7.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 329
2019-03-10 08:30:44 GET /img/img4.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 329
2019-03-10 08:30:44 GET /img/img3.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 131072 329
2019-03-10 08:30:44 GET /ionicons/css/ionicons.min.css - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 309
2019-03-10 08:30:44 GET /js/custom.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 312
2019-03-10 08:30:44 GET /img/img3_1.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 65536 331
2019-03-10 08:30:44 GET /js/jquery-2.1.1.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 65536 318
2019-03-10 08:30:44 GET /img/img9.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 0 329
2019-03-10 08:30:44 GET /img/img6.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 131072 329
2019-03-10 08:30:44 GET /img/img5.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 65536 329
2019-03-10 08:30:44 GET / - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwj8sImklPfgAhXWWysKHUieDBkQFjAAegQIFRAC&url=http%3A%2F%2Fwww.palacehotel.co.nz%2F&usg=AOvVaw19YxQUEXm66SXnl4_GRoj8 304 210 547
2019-03-10 08:30:45 GET /css/bootstrap.min.css - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 387
2019-03-10 08:30:45 GET /js/modernizr.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 401
2019-03-10 08:30:45 GET /css/style.css - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 210 378
2019-03-10 08:30:45 GET /img/logo.png - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 415
2019-03-10 08:30:45 GET /js/bootstrap.min.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 405
2019-03-10 08:30:45 GET /js/menu.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 210 395
2019-03-10 08:30:45 GET /js/animated-headline.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 409
2019-03-10 08:30:45 GET /ionicons/css/ionicons.min.css - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 16533 361
2019-03-10 08:30:46 GET /js/isotope.pkgd.min.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 304 211 408
2019-03-10 08:30:46 GET /js/custom.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 2120 312
2019-03-10 08:30:46 GET /js/jquery-2.1.1.js - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 152728 370
2019-03-10 08:30:51 GET /img/bg.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 95902 327
2019-03-10 08:30:52 GET /ionicons/fonts/ionicons.eot - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 120989 343
2019-03-10 08:30:54 GET /img/img3_1.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1015860 384
2019-03-10 08:30:56 GET /img/img4.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1186962 381
2019-03-10 08:30:56 GET /img/img6.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1085969 382
2019-03-10 08:30:57 GET /img/img3.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1005533 382
2019-03-10 08:30:59 GET /img/img8.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1111025 381
2019-03-10 08:31:02 GET /img/img2.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1170591 381
2019-03-10 08:31:02 GET /img/img10.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 1018686 330
2019-03-10 08:31:04 GET /img/img7.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1106515 380
2019-03-10 08:31:04 GET /img/img9.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1068984 381
2019-03-10 08:31:04 GET /img/img5.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 206 1051137 381
2019-03-10 08:31:05 GET /favicon.ico - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko - 404 1405 217
2019-03-10 08:31:25 GET /contact.html - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 6391 316
2019-03-10 08:31:50 GET /img/01.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/contact.html 200 3652210 339
2019-03-10 08:31:50 GET /favicon.ico - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko - 404 1405 217
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 09:04:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 09:04:57 POST /wordpress/wp-content/themes/AdvanceImage5/functions.php - 47.92.133.59 HTTP/1.1 - - 404 1424 321
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 09:50:03
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 09:50:03 GET /contact.html - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/ 200 6391 316
2019-03-10 09:50:04 GET /img/logo.png - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/contact.html 200 22564 341
2019-03-10 09:50:05 GET /ionicons/fonts/ionicons.eot - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/contact.html 200 120989 355
2019-03-10 10:00:08 GET /img/01.jpg - 118.92.57.253 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+Touch;+rv:11.0)+like+Gecko http://www.palacehotel.co.nz/contact.html 200 1441792 339
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 11:56:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 11:56:58 GET /img/logo.png - 173.252.127.16 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 22632 229
2019-03-10 11:57:00 GET /img/logo.png - 66.220.149.36 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 22564 211
2019-03-10 11:57:07 GET /img/img4.jpg - 173.252.127.16 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 1243133 211
2019-03-10 11:57:07 GET /img/img5.jpg - 173.252.127.18 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 1134136 211
2019-03-10 11:57:08 GET /img/img3.jpg - 173.252.127.18 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 1188783 211
2019-03-10 11:57:08 GET /img/img6.jpg - 173.252.127.12 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 1235277 211
2019-03-10 11:57:08 GET /img/img2.jpg - 173.252.127.12 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 1266298 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 13:28:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 13:28:32 GET / - 173.252.127.30 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 217
2019-03-10 13:28:33 GET /services.html - 173.252.127.30 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 7435 230
2019-03-10 13:28:34 GET /contact.html - 173.252.127.7 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 6457 229
2019-03-10 13:28:34 GET /index.html - 173.252.127.32 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 227
2019-03-10 13:28:34 GET /about.html - 173.252.127.7 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 5775 227
2019-03-10 13:28:34 GET /portfolio.html - 173.252.127.21 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 12690 231
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 14:39:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 14:39:12 GET / - 34.213.93.72 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/66.0.3359.181+Safari/537.36 - 200 13738 240
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 15:00:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 15:00:25 GET / - 18.237.7.116 HTTP/1.1 Go-http-client/1.1 - 200 2896 98
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 17:05:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 17:05:15 GET / - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 13757 122
2019-03-10 17:05:18 GET /robots.txt - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 404 1424 132
2019-03-10 17:05:18 GET /sitemap.xml - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 404 1424 133
2019-03-10 17:05:20 GET / - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 13757 122
2019-03-10 17:05:21 GET /contact.html - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 6410 134
2019-03-10 17:05:23 GET /about.html - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 5728 132
2019-03-10 17:05:24 GET /services.html - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 7388 135
2019-03-10 17:05:25 GET /portfolio.html - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 12641 136
2019-03-10 17:05:26 GET /index.html - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 200 13757 132
2019-03-10 17:05:27 GET /ads.txt - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(compatible;+Dataprovider.com) - 404 1424 129
2019-03-10 17:05:28 GET / - 158.69.116.60 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SM-G925F+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/45.0.2454.94+Mobile+Safari/537.36 - 200 13757 217
2019-03-10 17:20:42 GET /wp-content/themes/headway-166/style.css - 134.73.199.154 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/42.0.2311.152+Safari/537.36 http://palacehotel.co.nz/wp-content/themes/headway-166/style.css 404 1424 437
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 18:53:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 18:53:45 GET /robots.txt - 66.249.69.114 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
2019-03-10 18:53:49 GET / - 173.252.95.6 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 217
2019-03-10 18:53:52 GET /contact.html - 173.252.95.12 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 6457 229
2019-03-10 18:53:52 GET /services.html - 173.252.95.24 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 7435 230
2019-03-10 18:53:52 GET /portfolio.html - 173.252.95.24 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 12690 231
2019-03-10 18:53:52 GET /index.html - 173.252.95.26 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 227
2019-03-10 18:53:52 GET /about.html - 173.252.95.15 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 5775 227
2019-03-10 18:54:16 GET / - 66.249.69.114 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 2707 424
2019-03-10 18:56:39 GET /robots.txt - 54.36.149.5 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 404 1405 182
2019-03-10 18:56:41 GET / - 54.36.148.158 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/6.1;++http://ahrefs.com/robot/) - 200 13738 172
2019-03-10 19:01:03 GET /favicon.ico - 66.249.69.110 HTTP/1.1 Googlebot-Image/1.0 - 404 1405 196
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 20:25:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 20:25:25 GET / - 69.171.251.11 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 217
2019-03-10 20:32:44 GET /favicon.ico - 66.249.69.110 HTTP/1.1 Googlebot-Image/1.0 - 404 1405 196
2019-03-10 20:45:35 GET /robots.txt - 17.58.102.55 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_1)+AppleWebKit/600.2.5+(KHTML,+like+Gecko)+Version/8.0.2+Safari/600.2.5+(Applebot/0.1;++http://www.apple.com/go/applebot) - 404 1405 324
2019-03-10 20:45:36 GET / - 17.58.102.55 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_10_1)+AppleWebKit/600.2.5+(KHTML,+like+Gecko)+Version/8.0.2+Safari/600.2.5+(Applebot/0.1;++http://www.apple.com/go/applebot) - 200 13738 314
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 21:12:02
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 21:12:01 GET / - 66.220.149.22 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 217
2019-03-10 21:12:03 GET /about.html - 66.220.149.22 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 5775 227
2019-03-10 21:12:03 GET /index.html - 66.220.149.29 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 13806 227
2019-03-10 21:12:03 GET /contact.html - 66.220.149.29 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 6457 229
2019-03-10 21:12:03 GET /services.html - 66.220.149.27 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 7435 230
2019-03-10 21:12:04 GET /portfolio.html - 66.220.149.20 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 206 12690 231
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-10 22:35:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-10 22:35:14 GET / - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 https://www.google.com/ 200 13738 442
2019-03-10 22:35:16 GET /img/logo.png - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 22564 384
2019-03-10 22:35:16 GET /js/modernizr.js - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 51615 351
2019-03-10 22:35:16 GET /css/bootstrap.min.css - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 120748 372
2019-03-10 22:35:16 GET /css/style.css - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 23669 364
2019-03-10 22:35:16 GET /ionicons/css/ionicons.min.css - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 51532 380
2019-03-10 22:35:25 GET /img/img6.jpg - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 1235277 384
2019-03-10 22:35:25 GET /img/img2.jpg - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 1266298 384
2019-03-10 22:35:28 GET /img/img3.jpg - 103.24.137.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.119+Safari/537.36 http://www.palacehotel.co.nz/ 200 1188783 384
