#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 07:08:53
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 07:08:53 GET / - 121.98.220.153 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+10_2_1+like+Mac+OS+X)+AppleWebKit/602.4.6+(KHTML,+like+Gecko)+Version/10.0+Mobile/14D27+Safari/602.1 - 200 0 378
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 07:28:53
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 07:28:54 GET /js/animated-headline.js - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 2209 393
2017-03-28 07:28:54 GET /js/bootstrap.min.js - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 13266 389
2017-03-28 07:28:54 GET /js/jquery-2.1.1.js - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 97203 388
2017-03-28 07:28:55 GET /ionicons/fonts/ionicons.ttf - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 472
2017-03-28 07:28:55 GET /img/bg.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 95902 418
2017-03-28 07:28:55 GET /img/logo.png - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 22564 407
2017-03-28 07:28:59 GET /img/img5.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1134136 407
2017-03-28 07:28:59 GET /img/img3.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1188783 407
2017-03-28 07:29:01 GET /img/img9.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1089855 407
2017-03-28 07:29:03 GET /img/img7.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1155627 407
2017-03-28 07:29:03 GET /img/img3_1.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1125686 409
2017-03-28 07:29:04 GET /js/isotope.pkgd.min.js - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 13789 392
2017-03-28 07:29:04 GET /js/custom.js - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1191 382
2017-03-28 07:29:05 GET /img/img10.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1018686 408
2017-03-28 07:29:05 GET /img/img6.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1235277 407
2017-03-28 07:29:07 GET /img/img2.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1266298 407
2017-03-28 07:29:10 GET /img/img4.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1243133 407
2017-03-28 07:29:19 GET /img/img8.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 1146016 407
2017-03-28 07:29:19 GET /favicon.ico - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 404 1405 406
2017-03-28 07:29:29 GET /services.html - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/ 200 2967 484
2017-03-28 07:29:53 GET /img/01.jpg - 122.57.52.123 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G935F+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 2228224 418
2017-03-28 07:39:02 GET /robots.txt - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 404 1405 336
2017-03-28 07:39:43 GET /robots.txt - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 404 1405 340
2017-03-28 07:40:25 GET / - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 13738 326
2017-03-28 07:41:06 GET / - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 13738 330
2017-03-28 07:41:46 GET /index.html - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 13738 336
2017-03-28 07:42:27 GET /about.html - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 5709 336
2017-03-28 07:43:08 GET /services.html - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 7369 339
2017-03-28 07:43:50 GET /portfolio.html - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 12622 340
2017-03-28 07:44:30 GET /contact.html - 78.46.21.97 HTTP/1.1 Mozilla/5.0+(compatible;+WBSearchBot/1.1;++http://www.warebay.com/bot.html) - 200 6391 338
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 09:48:39
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 09:48:39 GET /robots.txt - 46.229.164.98 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 13:13:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 13:13:05 GET / - 180.76.15.25 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 13757 223
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 15:11:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 15:11:23 GET / - 52.64.72.228 HTTP/1.1 GuzzleHttp/6.2.1+curl/7.19.7+PHP/5.6.29 - 200 13738 100
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 20:38:03
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 20:38:03 GET /robots.txt - 66.249.79.98 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 227
2017-03-28 20:38:03 GET / - 66.249.79.94 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 420
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 20:58:37
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 20:58:37 GET / - 64.140.169.42 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:40.0)+Gecko/20100101+Firefox/40.0 - 200 13738 178
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 21:16:10
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 21:16:09 GET /robots.txt - 66.249.79.142 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-03-28 21:16:09 GET / - 66.249.79.150 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 424
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-28 22:17:39
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-28 22:17:39 GET / - 88.99.148.40 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.0.1)+Gecko/2008070208 - 200 13738 143
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 00:24:28
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 00:24:28 GET / - 5.188.211.15 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1) - 200 13757 208
2017-03-29 00:30:06 GET /contact.html - 180.76.15.28 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 2584 235
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 02:38:11
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 02:38:11 GET / - 66.249.79.150 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 298
2017-03-29 02:38:22 GET /css/style.css - 66.249.79.146 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://www.palacehotel.co.nz/ 200 5918 334
2017-03-29 02:38:23 GET /ionicons/css/ionicons.min.css - 66.249.79.146 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://www.palacehotel.co.nz/ 200 10932 350
2017-03-29 02:38:23 GET /css/bootstrap.min.css - 66.249.79.146 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://www.palacehotel.co.nz/ 200 27806 342
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 03:42:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 03:42:43 GET / - 66.249.79.98 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 294
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 04:05:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 04:05:26 GET / - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 https://www.google.co.nz/ 200 3376 408
2017-03-29 04:05:26 GET /css/bootstrap.min.css - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 27806 347
2017-03-29 04:05:27 GET /ionicons/css/ionicons.min.css - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 10932 355
2017-03-29 04:05:27 GET /css/style.css - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 5918 339
2017-03-29 04:05:27 GET /js/modernizr.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 19903 326
2017-03-29 04:05:27 GET /img/logo.png - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 22564 348
2017-03-29 04:05:28 GET /js/jquery-2.1.1.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 97203 329
2017-03-29 04:05:36 GET /img/img3_1.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1125686 350
2017-03-29 04:05:36 GET /js/bootstrap.min.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 13266 330
2017-03-29 04:05:42 GET /img/img5.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1134136 348
2017-03-29 04:05:42 GET /img/img4.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1243133 348
2017-03-29 04:05:42 GET /js/menu.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1168 321
2017-03-29 04:05:44 GET /img/img6.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1235277 348
2017-03-29 04:05:46 GET /js/animated-headline.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 2209 334
2017-03-29 04:05:46 GET /img/img2.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1266298 348
2017-03-29 04:05:48 GET /js/isotope.pkgd.min.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 13789 333
2017-03-29 04:05:48 GET /js/custom.js - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1191 323
2017-03-29 04:05:48 GET /img/img3.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1188783 348
2017-03-29 04:05:49 GET /img/bg.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 95902 359
2017-03-29 04:05:50 GET /ionicons/fonts/ionicons.ttf - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 413
2017-03-29 04:05:51 GET /img/img10.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1018686 349
2017-03-29 04:05:51 GET /img/img8.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1146016 348
2017-03-29 04:05:52 GET /img/img7.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1155627 348
2017-03-29 04:05:52 GET /img/img9.jpg - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1089855 348
2017-03-29 04:05:54 GET /favicon.ico - 118.92.54.232 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 404 1405 347
2017-03-29 04:18:50 GET /robots.txt - 123.125.71.107 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 404 1424 239
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 04:59:55
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 04:59:55 GET /robots.txt - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405 163
2017-03-29 04:59:55 GET /services.html - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 200 2967 189
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-29 05:28:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-29 05:28:18 GET /img/img5.jpg - 164.132.161.54 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 786432 180
