#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 07:22:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 07:22:08 GET / - 23.237.4.26 HTTP/1.1 Mozilla/5.0+(compatible;+AlphaBot/3.2;++http://alphaseobot.com/bot.html) - 200 13738 172
2017-12-17 13:06:57 GET / - 66.249.79.82 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 13738 294
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 13:30:38
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 13:30:37 GET / - 106.11.153.242 HTTP/1.1 YisouSpider - 200 13738 178
2017-12-17 13:35:08 GET /contact.html - 216.244.66.248 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 200 6391 226
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 15:34:14
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 15:34:14 GET /robots.txt - 151.80.39.185 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 404 1405 182
2017-12-17 15:34:15 GET / - 164.132.161.24 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 3376 172
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 16:20:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 16:20:00 GET / - 158.85.81.119 HTTP/1.1 - - 200 13738 40
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 17:40:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 17:40:30 GET /robots.txt - 5.45.207.21 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 191
2017-12-17 17:40:30 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 187
2017-12-17 17:40:34 GET / - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 3376 282
2017-12-17 17:40:34 GET / - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 2707 286
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-17 20:00:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-17 20:00:26 GET /robots.txt - 199.58.86.209 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 404 1405 165
2017-12-17 20:00:28 GET / - 199.58.86.209 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 200 13738 342
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 01:38:03
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 01:38:03 GET / - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 - 200 3376 326
2017-12-18 01:38:03 GET /css/style.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 5918 300
2017-12-18 01:38:03 GET /js/menu.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1168 282
2017-12-18 01:38:03 GET /ionicons/css/ionicons.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 10932 316
2017-12-18 01:38:03 GET /js/modernizr.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 19903 287
2017-12-18 01:38:03 GET /js/animated-headline.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 2209 295
2017-12-18 01:38:03 GET /js/bootstrap.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 13266 291
2017-12-18 01:38:03 GET /css/bootstrap.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 27806 308
2017-12-18 01:38:03 GET /js/isotope.pkgd.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 13789 294
2017-12-18 01:38:03 GET /js/custom.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1191 284
2017-12-18 01:38:03 GET /js/jquery-2.1.1.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 97203 290
2017-12-18 01:38:03 GET /img/logo.png - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 22564 284
2017-12-18 01:38:05 GET /ionicons/fonts/ionicons.ttf - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 399
2017-12-18 01:38:07 GET /img/img3.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1188783 284
2017-12-18 01:38:07 GET /img/img2.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1266298 284
2017-12-18 01:38:08 GET /img/img6.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1235277 284
2017-12-18 01:38:09 GET /img/img3_1.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1125686 286
2017-12-18 01:38:09 GET /img/img4.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1243133 284
2017-12-18 01:38:09 GET /img/bg.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/css/style.css 200 95902 295
2017-12-18 01:38:09 GET /img/img5.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1134136 284
2017-12-18 01:38:11 GET /img/img7.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1155627 284
2017-12-18 01:38:11 GET /img/img9.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1089855 284
2017-12-18 01:38:11 GET /img/img8.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1146016 284
2017-12-18 01:38:12 GET /img/img10.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://palacehotel.co.nz/ 200 1018686 285
2017-12-18 01:38:12 GET /favicon.ico - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:57.0)+Gecko/20100101+Firefox/57.0 - 404 1405 307
2017-12-18 01:51:01 GET / - 164.132.161.22 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 3376 172
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 02:49:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 02:49:55 GET /img/img3_1.jpg - 165.84.14.106 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_1_2+like+Mac+OS+X)+AppleWebKit/604.1.34+(KHTML,+like+Gecko)+CriOS/63.0.3239.73+Mobile/15B202+Safari/604.1 https://www.google.co.nz/ 200 0 391
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 03:31:31
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 03:31:31 GET / - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 - 200 3376 321
2017-12-18 03:31:32 GET /css/style.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 5918 295
2017-12-18 03:31:32 GET /js/bootstrap.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 13266 286
2017-12-18 03:31:32 GET /js/menu.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1168 277
2017-12-18 03:31:32 GET /ionicons/css/ionicons.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 10932 311
2017-12-18 03:31:32 GET /js/modernizr.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 19903 282
2017-12-18 03:31:32 GET /css/bootstrap.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 27806 303
2017-12-18 03:31:32 GET /js/animated-headline.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 2209 290
2017-12-18 03:31:32 GET /js/isotope.pkgd.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 13789 289
2017-12-18 03:31:32 GET /js/custom.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1191 279
2017-12-18 03:31:32 GET /js/jquery-2.1.1.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 97203 285
2017-12-18 03:31:32 GET /img/logo.png - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 22564 279
2017-12-18 03:31:34 GET /img/img5.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1134136 279
2017-12-18 03:31:34 GET /ionicons/fonts/ionicons.ttf - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 394
2017-12-18 03:31:36 GET /img/img2.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1266298 279
2017-12-18 03:31:36 GET /img/img6.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1235277 279
2017-12-18 03:31:36 GET /img/img3_1.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1125686 281
2017-12-18 03:31:38 GET /img/img3.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1188783 279
2017-12-18 03:31:38 GET /img/img4.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1243133 279
2017-12-18 03:31:38 GET /img/bg.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/css/style.css 200 95902 290
2017-12-18 03:31:38 GET /img/img7.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1155627 279
2017-12-18 03:31:39 GET /img/img10.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1018686 280
2017-12-18 03:31:39 GET /img/img9.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1089855 279
2017-12-18 03:31:39 GET /img/img8.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://palacehotel.co.nz/ 200 1146016 279
2017-12-18 03:31:39 GET /favicon.ico - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:58.0)+Gecko/20100101+Firefox/58.0 - 404 1405 302
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 03:55:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 03:55:43 GET /robots.txt - 216.244.66.236 HTTP/1.1 Mozilla/5.0+(compatible;+DotBot/1.1;+http://www.opensiteexplorer.org/dotbot,+help@moz.com) - 404 1405 228
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 04:20:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 04:20:23 GET / - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 https://www.google.co.in/ 200 3376 366
2017-12-18 04:20:23 GET /css/bootstrap.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 27806 316
2017-12-18 04:20:23 GET /css/style.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 5918 308
2017-12-18 04:20:23 GET /js/menu.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1168 290
2017-12-18 04:20:23 GET /js/animated-headline.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 2209 303
2017-12-18 04:20:23 GET /ionicons/css/ionicons.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 10932 324
2017-12-18 04:20:23 GET /js/modernizr.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 19903 295
2017-12-18 04:20:23 GET /js/bootstrap.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 13266 299
2017-12-18 04:20:23 GET /js/isotope.pkgd.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 13789 302
2017-12-18 04:20:23 GET /js/jquery-2.1.1.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 97203 298
2017-12-18 04:20:23 GET /js/custom.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1191 292
2017-12-18 04:20:23 GET /img/logo.png - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 22564 292
2017-12-18 04:20:24 GET /ionicons/fonts/ionicons.ttf - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 407
2017-12-18 04:20:26 GET /img/img4.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1243133 292
2017-12-18 04:20:26 GET /img/img6.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1235277 292
2017-12-18 04:20:28 GET /img/img3_1.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1125686 294
2017-12-18 04:20:28 GET /img/img5.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1134136 292
2017-12-18 04:20:29 GET /img/img3.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1188783 292
2017-12-18 04:20:29 GET /img/img2.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1266298 292
2017-12-18 04:20:29 GET /img/bg.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/css/style.css 200 95902 303
2017-12-18 04:20:29 GET /img/img8.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1146016 292
2017-12-18 04:20:30 GET /img/img10.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1018686 293
2017-12-18 04:20:30 GET /img/img9.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1089855 292
2017-12-18 04:20:30 GET /img/img7.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 1155627 292
2017-12-18 04:20:30 GET /favicon.ico - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 - 404 1405 311
2017-12-18 04:21:37 GET /contact.html - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/ 200 2565 382
2017-12-18 04:21:42 GET /img/01.jpg - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/css/style.css 200 3652210 303
2017-12-18 04:34:02 GET /index.html - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/contact.html 200 3377 392
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-18 05:40:00
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-18 05:40:00 GET /services.html - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/index.html 200 2967 393
2017-12-18 05:40:08 GET /css/lightbox.min.css - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/portfolio.html 200 1416 329
2017-12-18 05:40:08 GET /portfolio.html - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/services.html 200 2704 397
2017-12-18 05:40:09 GET /js/lightbox-plus-jquery.min.js - 123.201.55.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64;+rv:58.0)+Gecko/20100101+Firefox/58.0 http://www.palacehotel.co.nz/portfolio.html 200 41513 324
