#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 07:40:15
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 07:40:15 GET / - 209.17.97.58 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 13738 138
2018-10-12 08:13:22 GET /https:/www.google.com/maps/embed - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 404 1405 375
2018-10-12 08:13:31 GET /js/data:image/gif;base64,R0lGODlhAQABAIAAAP/wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw== - 66.70.141.145 HTTP/1.1 Java/1.4.1_04 - 404 1405 241
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 08:56:49
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 08:56:49 GET / - 66.249.69.82 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 294
2018-10-12 08:56:57 GET /js/animated-headline.js - 66.249.69.78 HTTP/1.1 Mozilla/5.0+AppleWebKit/537.36+(KHTML,+like+Gecko;+compatible;+Googlebot/2.1;++http://www.google.com/bot.html)+Safari/537.36 http://palacehotel.co.nz/ 200 2209 369
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 09:30:23
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 09:30:23 GET /robots.txt - 108.59.8.80 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 404 1405 165
2018-10-12 09:30:25 GET / - 108.59.8.80 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 200 13738 342
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 10:36:31
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 10:36:31 POST /flow.php - 222.186.20.54 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/27.0.1453.93+Safari/537.36 - 404 1405 611
2018-10-12 10:36:32 GET /respond.php - 222.186.20.54 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 440
2018-10-12 10:49:14 POST /wp-content/themes/better-mag/footer.php - 193.106.30.98 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:34.0)+Gecko/20100101+Firefox/34.0 - 404 1405 328
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 12:08:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 12:08:33 GET /robots.txt - 91.121.79.180 HTTP/1.0 - - 404 1424 71
2018-10-12 12:08:34 GET / - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 13787 215
2018-10-12 12:08:36 GET /index.html - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 13787 225
2018-10-12 12:08:38 GET /about.html - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 5756 225
2018-10-12 12:08:40 GET /services.html - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 7416 228
2018-10-12 12:08:43 GET /portfolio.html - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 12671 229
2018-10-12 12:08:45 GET /contact.html - 91.121.79.180 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+de-DE)+AppleWebKit/534.17+(KHTML,+like+Gecko)+Chrome/10.0.649.0+Safari/534.17 - 206 6438 227
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 13:16:40
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 13:16:40 GET /robots.txt - 46.229.168.131 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 196
2018-10-12 13:16:41 GET /portfolio.html - 46.229.168.140 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2723 219
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 14:10:42
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 14:10:42 GET / - 185.107.47.171 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/37.0.2062.120+Safari/537.36 http://burger-imperia.com/ 200 3376 243
2018-10-12 14:16:41 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 204
2018-10-12 14:16:46 GET /about.html - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 2711 235
2018-10-12 14:29:31 GET /robots.txt - 46.229.168.129 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 192
2018-10-12 14:29:33 GET /about.html - 46.229.168.140 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2730 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 14:56:38
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 14:56:38 GET /services.html - 54.36.148.172 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 2967 185
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 15:29:00
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 15:29:00 GET /robots.txt - 66.249.75.46 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
2018-10-12 15:29:04 GET /img/img2.jpg - 66.249.75.46 HTTP/1.1 Googlebot-Image/1.0 - 304 211 247
2018-10-12 15:32:27 GET /robots.txt - 46.229.168.149 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 196
2018-10-12 15:32:27 GET /contact.html - 46.229.168.144 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2584 217
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 16:06:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 16:06:58 GET /robots.txt - 180.76.15.143 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:6.0.2)+Gecko/20100101+Firefox/6.0.2 - 404 1424 219
2018-10-12 16:07:50 GET / - 180.76.15.152 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 3395 219
2018-10-12 16:09:46 GET /contact.html - 5.45.207.21 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 2565 237
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 16:55:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 16:55:25 GET /robots.txt - 46.229.168.148 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 196
2018-10-12 16:55:31 GET /portfolio.html - 46.229.168.143 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2723 219
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 18:45:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 18:45:33 GET /robots.txt - 46.229.168.130 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 192
2018-10-12 18:45:41 GET /about.html - 46.229.168.139 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2730 211
2018-10-12 18:48:59 GET /robots.txt - 66.249.65.152 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2018-10-12 18:49:19 GET / - 66.249.65.80 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 424
2018-10-12 18:49:20 GET / - 66.249.65.156 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 2707 420
2018-10-12 18:53:28 GET / - 180.76.15.158 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 3395 223
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 19:10:21
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 19:10:21 GET / - 66.249.65.152 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 294
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 19:26:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 19:26:47 GET /js/bootstrap.min.js - 180.76.15.13 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 13285 242
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 20:00:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 20:00:09 GET /portfolio.html - 180.76.15.138 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 2723 237
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 20:20:47
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 20:20:46 GET / - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 - 200 3376 374
2018-10-12 20:20:51 GET /css/style.css - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 5918 326
2018-10-12 20:20:51 GET /ionicons/css/ionicons.min.css - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 10932 342
2018-10-12 20:20:51 GET /css/bootstrap.min.css - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 27806 334
2018-10-12 20:20:51 GET /img/logo.png - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 22564 346
2018-10-12 20:20:51 GET /js/modernizr.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 19903 313
2018-10-12 20:20:52 GET /js/jquery-2.1.1.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 97203 316
2018-10-12 20:20:52 GET /img/img6.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1235277 346
2018-10-12 20:20:54 GET /js/bootstrap.min.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 13266 317
2018-10-12 20:20:54 GET /js/menu.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1168 308
2018-10-12 20:20:54 GET /js/custom.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1191 310
2018-10-12 20:20:54 GET /js/animated-headline.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 2209 321
2018-10-12 20:20:54 GET /js/isotope.pkgd.min.js - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 13789 320
2018-10-12 20:20:54 GET /ionicons/fonts/ionicons.ttf - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 396
2018-10-12 20:20:55 GET /img/img3_1.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1125686 348
2018-10-12 20:20:55 GET /img/img3.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1188783 346
2018-10-12 20:20:55 GET /img/img2.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1266298 346
2018-10-12 20:20:55 GET /img/img5.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1134136 346
2018-10-12 20:20:55 GET /img/img4.jpg - 35.226.213.181 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3571.0+Safari/537.36 http://palacehotel.co.nz/ 200 1243133 346
2018-10-12 20:34:19 GET /robots.txt - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 204
2018-10-12 20:34:19 GET /robots.txt - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 200
2018-10-12 20:34:22 GET / - 5.45.207.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 3376 286
2018-10-12 20:34:23 GET / - 141.8.132.37 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 2707 282
2018-10-12 20:41:35 GET /robots.txt - 46.229.168.130 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 196
2018-10-12 20:41:35 GET /contact.html - 46.229.168.150 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2584 217
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 21:17:18
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 21:17:17 GET /robots.txt - 46.229.168.131 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 192
2018-10-12 21:17:20 GET / - 46.229.168.135 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 3395 201
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-10-12 22:37:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-10-12 22:37:11 GET /robots.txt - 46.229.168.143 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 404 1424 192
2018-10-12 22:37:13 GET /contact.html - 46.229.168.143 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/2~bl;++http://www.semrush.com/bot.html) - 200 2584 213
