#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 07:02:21
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 07:02:21 GET / - 219.145.144.65 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.110+Safari/537.36 - 200 3376 276
2017-03-30 12:11:34 GET /img/logo.png - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 442
2017-03-30 12:11:35 GET /js/bootstrap.min.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 449
2017-03-30 12:11:35 GET /css/bootstrap.min.css - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 451
2017-03-30 12:11:35 GET /js/modernizr.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 445
2017-03-30 12:11:35 GET /js/jquery-2.1.1.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 448
2017-03-30 12:11:35 GET /ionicons/css/ionicons.min.css - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 459
2017-03-30 12:11:35 GET /js/custom.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 442
2017-03-30 12:11:36 GET /js/animated-headline.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 453
2017-03-30 12:11:41 GET /img/01.jpg - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 206 304 413
2017-03-30 12:11:43 GET /img/01.jpg - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 206 262144 414
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 12:36:17
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 12:36:17 GET / - 66.249.79.146 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 13738 424
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 14:57:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 14:57:43 GET /robots.txt - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405 163
2017-03-30 14:57:43 GET / - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 304 210 261
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 15:17:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 15:17:25 GET /portfolio.html - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 200 2704 190
2017-03-30 15:20:53 GET /services.html - 180.76.15.27 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 2986 236
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 16:03:28
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 16:03:28 GET /robots.txt - 178.255.215.91 HTTP/1.1 Mozilla/5.0+(compatible;+Exabot/3.0;++http://www.exabot.com/go/robot) - 404 1424 273
2017-03-30 16:03:29 GET /portfolio.html - 178.255.215.91 HTTP/1.1 Mozilla/5.0+(compatible;+Exabot/3.0;++http://www.exabot.com/go/robot) - 304 229 362
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 18:04:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 18:04:11 GET /robots.txt - 66.249.79.150 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-03-30 18:04:11 GET / - 66.249.79.150 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 298
2017-03-30 18:15:18 GET /js/isotope.pkgd.min.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 452
2017-03-30 18:15:19 GET /css/style.css - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 210 442
2017-03-30 18:15:19 GET /js/menu.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 210 439
2017-03-30 18:15:19 GET /img/logo.png - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 442
2017-03-30 18:15:19 GET /js/bootstrap.min.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 449
2017-03-30 18:15:20 GET /css/bootstrap.min.css - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 451
2017-03-30 18:15:20 GET /js/modernizr.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 445
2017-03-30 18:15:20 GET /ionicons/css/ionicons.min.css - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 459
2017-03-30 18:15:20 GET /js/jquery-2.1.1.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 448
2017-03-30 18:15:20 GET /js/custom.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 442
2017-03-30 18:15:20 GET /js/animated-headline.js - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 304 211 453
2017-03-30 18:15:23 GET /img/01.jpg - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 206 306 415
2017-03-30 18:15:25 GET /img/01.jpg - 119.224.6.79 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0;+HTC+2PS5200+Build/MRA58K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Mobile+Safari/537.36 - 206 262144 415
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 18:47:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 18:47:30 GET / - 66.249.79.146 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 424
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 19:22:04
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 19:22:04 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 191
2017-03-30 19:22:07 GET / - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 3376 225
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 19:50:24
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 19:50:24 GET /index.html - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 304 210 271
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 20:09:04
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 20:09:04 GET /robots.txt - 66.249.79.94 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 227
2017-03-30 20:09:04 GET / - 66.249.79.94 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 294
2017-03-30 20:22:51 GET /favicon.ico - 93.158.152.7 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 236
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 20:38:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 20:38:56 GET / - 213.37.68.127 HTTP/1.1 Mozilla/5.0+(X11;+Ubuntu;+Linux+x86_64;+rv:30.0)+Gecko/20100101+Firefox/30.0 - 200 13757 193
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 21:15:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 21:15:08 GET / - 66.249.79.150 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 298
2017-03-30 21:16:14 GET /robots.txt - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405 163
2017-03-30 21:16:14 GET /contact.html - 68.180.229.219 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 200 2565 188
2017-03-30 21:30:09 GET / - 66.249.79.142 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 3376 424
2017-03-30 21:38:28 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 187
2017-03-30 21:38:32 GET / - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 200 3376 221
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 22:09:52
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 22:09:51 GET / - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 https://www.google.co.nz/ 200 3376 419
2017-03-30 22:09:53 GET /ionicons/css/ionicons.min.css - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 10932 366
2017-03-30 22:09:53 GET /css/style.css - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 5918 350
2017-03-30 22:09:53 GET /css/bootstrap.min.css - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 27806 358
2017-03-30 22:09:53 GET /js/modernizr.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 19903 337
2017-03-30 22:09:53 GET /js/jquery-2.1.1.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 97203 340
2017-03-30 22:09:54 GET /js/bootstrap.min.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 13266 341
2017-03-30 22:09:54 GET /js/menu.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1168 332
2017-03-30 22:09:54 GET /js/animated-headline.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 2209 345
2017-03-30 22:09:54 GET /js/isotope.pkgd.min.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 13789 344
2017-03-30 22:09:55 GET /js/custom.js - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1191 334
2017-03-30 22:09:55 GET /img/logo.png - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 22564 359
2017-03-30 22:09:57 GET /ionicons/fonts/ionicons.ttf - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ionicons/css/ionicons.min.css 200 188773 424
2017-03-30 22:09:57 GET /img/bg.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 95902 370
2017-03-30 22:10:00 GET /img/img4.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1243133 359
2017-03-30 22:10:00 GET /img/img6.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1235277 359
2017-03-30 22:10:02 GET /img/img2.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1266298 359
2017-03-30 22:10:03 GET /img/img5.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1134136 359
2017-03-30 22:10:04 GET /img/img3.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1188783 359
2017-03-30 22:10:04 GET /img/img7.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1155627 359
2017-03-30 22:10:05 GET /img/img3_1.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1125686 361
2017-03-30 22:10:06 GET /img/img8.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1146016 359
2017-03-30 22:10:08 GET /img/img10.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1018686 360
2017-03-30 22:10:08 GET /img/img9.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 1089855 359
2017-03-30 22:10:08 GET /favicon.ico - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 404 1405 358
2017-03-30 22:10:19 GET /services.html - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/ 200 2967 436
2017-03-30 22:10:31 GET /img/01.jpg - 43.243.61.235 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 http://www.palacehotel.co.nz/css/style.css 200 3652210 370
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 23:03:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 23:03:25 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 187
2017-03-30 23:03:28 GET /favicon.ico - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 232
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-30 23:45:46
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-30 23:45:46 GET /xxx.htm - 208.98.49.43 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Trident/7.0;+rv:11.0)+like+Gecko - 200 4451 189
2017-03-30 23:51:18 GET /xxx.htm - 105.156.95.188 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+rv:52.0)+Gecko/20100101+Firefox/52.0 - 200 1902 349
2017-03-30 23:55:43 GET /xxx.htm - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 - 200 1902 418
2017-03-30 23:56:45 GET / - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 - 200 3376 411
2017-03-30 23:56:45 GET /css/style.css - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 http://palacehotel.co.nz/ 200 5918 374
2017-03-30 23:56:45 GET /css/bootstrap.min.css - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 http://palacehotel.co.nz/ 200 27806 382
2017-03-30 23:56:46 GET /ionicons/css/ionicons.min.css - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 http://palacehotel.co.nz/ 200 10932 390
2017-03-30 23:56:46 GET /js/modernizr.js - 37.119.32.16 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.110+Safari/537.36 http://palacehotel.co.nz/ 200 19903 361
