#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-17 12:44:40
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-17 12:44:39 GET / - 51.15.212.3 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 65536 291
2017-11-17 15:33:11 GET /robots.txt - 46.229.164.98 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-17 22:50:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-17 22:50:56 GET /robots.txt - 151.80.39.12 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 404 1405 182
2017-11-17 22:50:58 GET /images/gallery/gallery-6.jpg - 164.132.161.57 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 20196 200
2017-11-17 22:59:38 GET / - 144.76.60.98 HTTP/1.1 Mozilla/5.0+(compatible;+MegaIndex.ru/2.0;++http://megaindex.com/crawler) - 200 13729 179
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-18 04:05:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-18 04:05:57 GET /robots.txt - 46.229.164.98 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-18 04:28:21
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-18 04:28:21 GET / - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.ngateahotel.co.nz%2F&h=ATP8fpgBhZrWkPT8lUHzX8gU5HYAzabvYTze5it9Z87pJZlf9YW9JGTJX1zGVpFdk2rWtIA660TM3PaJ6qxIlCVaAoUmewKtowXa2In9n5a4uQ-q67Vm1NXYm6ybPU4 200 13729 540
2017-11-18 04:28:21 GET /images/blog/blog-1.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 14403 333
2017-11-18 04:28:22 GET /css/colors.css - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 3308 340
2017-11-18 04:28:22 GET /style.css - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 5866 335
2017-11-18 04:28:22 GET /js/prettyphoto/css/prettyPhoto.css - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 4101 360
2017-11-18 04:28:22 GET /css/bootstrap/css/bootstrap.min.css - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 22905 361
2017-11-18 04:28:22 GET /css/bootstrap/js/bootstrap.min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 9762 344
2017-11-18 04:28:22 GET /js/jquery.easing.min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 2644 334
2017-11-18 04:28:22 GET /images/logo-big.png - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 16600 330
2017-11-18 04:28:22 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 8007 350
2017-11-18 04:28:22 GET /js/jquery.isotope.min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 6559 335
2017-11-18 04:28:23 GET /js/jquery.flexslider-min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 8289 338
2017-11-18 04:28:23 GET /js/jquery.form.min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 5510 332
2017-11-18 04:28:23 GET /js/contactform.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1385 328
2017-11-18 04:28:23 GET /js/init.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1800 321
2017-11-18 04:28:23 GET /js/jquery.nicescroll.min.js - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 21445 338
2017-11-18 04:28:25 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 404 1405 364
2017-11-18 04:28:25 GET /images/events/event-4.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 16101 336
2017-11-18 04:28:26 GET /images/events/event-1.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 608557 336
2017-11-18 04:28:26 GET /images/events/event-2.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 595360 336
2017-11-18 04:28:26 GET /images/team/member-1.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 593475 335
2017-11-18 04:28:28 GET /images/team/member-2.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 594701 335
2017-11-18 04:28:28 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 29775 363
2017-11-18 04:28:31 GET /images/events/event-3.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 598125 336
2017-11-18 04:28:33 GET /images/team/member-3.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 587295 335
2017-11-18 04:28:41 GET /images/gallery/gallery-1.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 16100 339
2017-11-18 04:28:41 GET /images/gallery/gallery-3.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 14699 339
2017-11-18 04:28:41 GET /images/gallery/gallery-4.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 14402 339
2017-11-18 04:28:41 GET /images/gallery/gallery-5.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 18116 339
2017-11-18 04:28:41 GET /images/gallery/gallery-6.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 20196 339
2017-11-18 04:28:41 GET /images/bkgs/home-bkg.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 275939 335
2017-11-18 04:28:41 GET /images/gallery/gallery-2.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 16758 339
2017-11-18 04:28:41 GET /images/bkgs/section-bkg.jpg - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 130166 338
2017-11-18 04:28:41 GET /images/toggle-plus.png - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1206 333
2017-11-18 04:28:41 GET /images/icon-facebook.png - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1874 335
2017-11-18 04:28:41 GET /images/toggle-minus.png - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1196 334
2017-11-18 04:28:42 GET /images/flexslider-arrows.png - 49.224.208.246 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 1827 339
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-18 06:26:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-18 06:26:48 GET / - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.ngateahotel.co.nz%2F&h=ATP8fpgBhZrWkPT8lUHzX8gU5HYAzabvYTze5it9Z87pJZlf9YW9JGTJX1zGVpFdk2rWtIA660TM3PaJ6qxIlCVaAoUmewKtowXa2In9n5a4uQ-q67Vm1NXYm6ybPU4 200 13729 566
2017-11-18 06:26:49 GET / - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.ngateahotel.co.nz%2F&h=ATP8fpgBhZrWkPT8lUHzX8gU5HYAzabvYTze5it9Z87pJZlf9YW9JGTJX1zGVpFdk2rWtIA660TM3PaJ6qxIlCVaAoUmewKtowXa2In9n5a4uQ-q67Vm1NXYm6ybPU4 200 8913 566
2017-11-18 06:26:50 GET /images/logo-big.png - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 16600 356
2017-11-18 06:26:50 GET /images/blog/blog-1.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 445
2017-11-18 06:26:50 GET /css/bootstrap/js/bootstrap.min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 456
2017-11-18 06:26:51 GET /js/jquery.easing.min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 210 445
2017-11-18 06:26:51 GET /js/jquery.isotope.min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 447
2017-11-18 06:26:51 GET /css/colors.css - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 3308 366
2017-11-18 06:26:51 GET /style.css - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 5866 361
2017-11-18 06:26:51 GET /js/prettyphoto/css/prettyPhoto.css - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 4101 386
2017-11-18 06:26:51 GET /images/events/event-1.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 448
2017-11-18 06:26:51 GET /images/events/event-2.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 448
2017-11-18 06:26:51 GET /css/bootstrap/css/bootstrap.min.css - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 200 22905 387
2017-11-18 06:26:51 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 210 461
2017-11-18 06:26:52 GET /images/events/event-3.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 448
2017-11-18 06:26:52 GET /js/jquery.flexslider-min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 210 449
2017-11-18 06:26:52 GET /images/gallery/gallery-1.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 210 450
2017-11-18 06:26:52 GET /images/events/event-4.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 448
2017-11-18 06:26:52 GET /images/team/member-2.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 447
2017-11-18 06:26:52 GET /js/jquery.nicescroll.min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 450
2017-11-18 06:26:52 GET /images/gallery/gallery-4.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 210 450
2017-11-18 06:26:52 GET /js/jquery.form.min.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 444
2017-11-18 06:26:53 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 404 1405 390
2017-11-18 06:26:53 GET /images/team/member-1.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 447
2017-11-18 06:26:53 GET /images/team/member-3.jpg - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 447
2017-11-18 06:26:53 GET /js/init.js - 49.224.212.45 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_2_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+GSA/27.0.155813979+Mobile/13D15+Safari/601.1 http://www.ngateahotel.co.nz/ 304 211 433
