#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-28 13:51:17
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-28 13:51:17 GET /robots.txt - 180.76.15.32 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:6.0.2)+Gecko/20100101+Firefox/6.0.2 - 404 1424 223
2018-04-28 13:51:17 GET /robots.txt - 180.76.15.28 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:6.0.2)+Gecko/20100101+Firefox/6.0.2 - 404 1424 223
2018-04-29 03:39:49 GET /css/bootstrap/css/bootstrap.min.css - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 22905 514
2018-04-29 03:39:49 GET /js/init.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 1800 474
2018-04-29 03:39:49 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8007 503
2018-04-29 03:39:49 GET /js/jquery.form.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 5510 485
2018-04-29 03:39:49 GET /js/jquery.flexslider-min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8289 491
2018-04-29 03:39:49 GET /js/jquery.isotope.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 6559 488
2018-04-29 03:39:49 GET /images/logo-big.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16600 500
2018-04-29 03:39:49 GET /css/bootstrap/js/bootstrap.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 9762 497
2018-04-29 03:39:50 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1405 552
2018-04-29 03:39:50 GET /images/gallery/gallery-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16100 509
2018-04-29 03:39:50 GET /images/events/event-4.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16101 506
2018-04-29 03:39:50 GET /js/jquery.nicescroll.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 21445 491
2018-04-29 03:39:50 GET /images/gallery/gallery-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16758 509
2018-04-29 03:39:50 GET /images/gallery/gallery-4.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 14402 509
2018-04-29 03:39:50 GET /images/gallery/gallery-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 14699 509
2018-04-29 03:39:50 GET /images/gallery/gallery-6.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 20196 509
2018-04-29 03:39:51 GET /images/gallery/gallery-5.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 18116 509
2018-04-29 03:39:51 GET /images/icon-facebook.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1874 514
2018-04-29 03:39:51 GET /images/toggle-plus.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1206 512
2018-04-29 03:39:52 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29775 551
2018-04-29 03:39:52 GET /images/bkgs/home-bkg.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 275939 505
2018-04-29 03:39:52 GET /images/toggle-minus.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1196 513
2018-04-29 03:39:53 GET /images/team/member-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 587295 505
2018-04-29 03:39:53 GET /images/flexslider-arrows.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1827 518
2018-04-29 03:39:53 GET /images/bkgs/section-bkg.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 130166 508
2018-04-29 03:39:54 GET /images/team/member-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 594701 505
2018-04-29 03:39:54 GET /images/events/event-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 608557 506
2018-04-29 03:39:54 GET /images/events/event-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 595360 506
2018-04-29 03:39:56 GET /images/events/event-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 598125 506
2018-04-29 03:39:56 GET /images/team/member-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 200 593475 505
2018-04-29 03:39:57 GET /images/favicon.ico - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 - 404 1405 442
2018-04-29 03:50:08 GET / - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 https://www.google.com/ 304 210 640
2018-04-29 03:50:08 GET /css/bootstrap/css/bootstrap.min.css - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 626
2018-04-29 03:50:08 GET /style.css - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 600
2018-04-29 03:50:08 GET /css/colors.css - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 604
2018-04-29 03:50:08 GET /js/prettyphoto/css/prettyPhoto.css - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 625
2018-04-29 03:50:08 GET /css/bootstrap/js/bootstrap.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 609
2018-04-29 03:50:08 GET /js/jquery.easing.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 598
2018-04-29 03:50:08 GET /js/jquery.isotope.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 600
2018-04-29 03:50:08 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 614
2018-04-29 03:50:08 GET /js/jquery.flexslider-min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 602
2018-04-29 03:50:08 GET /js/jquery.form.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 597
2018-04-29 03:50:08 GET /js/init.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 586
2018-04-29 03:50:08 GET /js/jquery.nicescroll.min.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 603
2018-04-29 03:50:08 GET /js/contactform.js - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 593
2018-04-29 03:50:08 GET /images/blog/blog-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 615
2018-04-29 03:50:08 GET /images/events/event-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 618
2018-04-29 03:50:08 GET /images/logo-big.png - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 612
2018-04-29 03:50:08 GET /images/events/event-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 618
2018-04-29 03:50:09 GET /images/events/event-4.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 618
2018-04-29 03:50:09 GET /images/events/event-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 618
2018-04-29 03:50:09 GET /images/team/member-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 617
2018-04-29 03:50:09 GET /images/team/member-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 617
2018-04-29 03:50:09 GET /images/team/member-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 617
2018-04-29 03:50:09 GET /images/gallery/gallery-2.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 621
2018-04-29 03:50:09 GET /images/gallery/gallery-1.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 620
2018-04-29 03:50:09 GET /images/gallery/gallery-3.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 621
2018-04-29 03:50:09 GET /images/gallery/gallery-4.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 210 620
2018-04-29 03:50:09 GET /images/gallery/gallery-5.jpg - 115.189.83.111 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+SAMSUNG+SM-J200Y+Build/LMY47X)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/3.5+Chrome/38.0.2125.102+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 304 211 621
