#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-03-08 08:53:04
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-03-08 08:53:04 GET / - 35.162.70.167 HTTP/1.1 Magic+Browser - 200 13729 139
2018-03-08 16:08:55 GET / - 180.136.216.48 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+9_1+like+Mac+OS+X)+AppleWebKit/601.1.46+(KHTML,+like+Gecko)+Version/9.0+Mobile/13B143+Safari/601.1 - 200 13729 340
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-03-08 20:06:36
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-03-08 20:06:35 GET / - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 https://www.google.co.nz/ 200 13729 458
2018-03-08 20:06:35 GET /style.css - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 5866 374
2018-03-08 20:06:35 GET /css/bootstrap/css/bootstrap.min.css - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 22905 400
2018-03-08 20:06:36 GET /css/colors.css - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 3308 379
2018-03-08 20:06:36 GET /js/prettyphoto/css/prettyPhoto.css - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 4101 399
2018-03-08 20:06:36 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8007 389
2018-03-08 20:06:36 GET /js/jquery.isotope.min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 6559 374
2018-03-08 20:06:36 GET /js/jquery.easing.min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 2644 373
2018-03-08 20:06:36 GET /css/bootstrap/js/bootstrap.min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 9762 383
2018-03-08 20:06:36 GET /js/contactform.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 1385 367
2018-03-08 20:06:36 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1405 476
2018-03-08 20:06:36 GET /js/jquery.form.min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 5510 371
2018-03-08 20:06:36 GET /js/jquery.nicescroll.min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 21445 377
2018-03-08 20:06:36 GET /images/logo-big.png - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16600 405
2018-03-08 20:06:36 GET /js/init.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 1800 360
2018-03-08 20:06:36 GET /images/blog/blog-1.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 14403 408
2018-03-08 20:06:36 GET /js/jquery.flexslider-min.js - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 8289 377
2018-03-08 20:06:38 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29775 475
2018-03-08 20:06:38 GET /images/events/event-4.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16101 411
2018-03-08 20:06:39 GET /images/events/event-1.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 608557 411
2018-03-08 20:06:39 GET /images/events/event-3.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 598125 411
2018-03-08 20:06:39 GET /images/team/member-1.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 593475 410
2018-03-08 20:06:39 GET /images/gallery/gallery-1.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16100 414
2018-03-08 20:06:39 GET /images/bkgs/home-bkg.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 275939 410
2018-03-08 20:06:39 GET /images/gallery/gallery-2.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 16758 414
2018-03-08 20:06:39 GET /images/gallery/gallery-3.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 14699 414
2018-03-08 20:06:39 GET /images/gallery/gallery-4.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 14402 414
2018-03-08 20:06:39 GET /images/team/member-2.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 594701 410
2018-03-08 20:06:39 GET /images/team/member-3.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 587295 410
2018-03-08 20:06:39 GET /images/gallery/gallery-5.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 18116 414
2018-03-08 20:06:39 GET /images/gallery/gallery-6.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 20196 414
2018-03-08 20:06:40 GET /images/icon-facebook.png - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1874 419
2018-03-08 20:06:40 GET /images/toggle-plus.png - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1206 417
2018-03-08 20:06:40 GET /images/toggle-minus.png - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1196 418
2018-03-08 20:06:40 GET /images/flexslider-arrows.png - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/style.css 200 1827 423
2018-03-08 20:06:40 GET /images/bkgs/section-bkg.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 130166 413
2018-03-08 20:06:41 GET /images/events/event-2.jpg - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 200 595360 411
2018-03-08 20:06:41 GET /images/favicon.ico - 222.153.43.126 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/64.0.3282.186+Safari/537.36 http://www.ngateahotel.co.nz/ 404 1405 404
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-03-08 21:13:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-03-08 21:13:30 GET / - 181.214.44.152 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.110+Safari/537.36 - 200 13729 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-03-08 22:43:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-03-08 22:43:33 GET /robots.txt - 46.229.164.100 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-03-09 00:40:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-03-09 00:40:27 HEAD / - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz 200 249 346
2018-03-09 00:40:27 POST /plus/90sec.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/90sec.php 404 1405 789
2018-03-09 00:40:27 POST /plus/e7xue.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/e7xue.php 404 1405 791
2018-03-09 00:40:28 POST /plus/mybak.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mybak.php 404 1405 793
2018-03-09 00:40:28 POST /plus/xsvip.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/xsvip.php 404 1405 794
2018-03-09 00:40:28 POST /plus/laobiao.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/laobiao.php 404 1405 793
2018-03-09 00:40:28 POST /xiaolei.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//xiaolei.php 404 1405 784
2018-03-09 00:40:29 POST /dxyylc/md5.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//dxyylc/md5.php 404 1405 785
2018-03-09 00:40:29 POST /plus/bakup.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/bakup.php 404 1405 782
2018-03-09 00:40:29 POST /include/code/mp.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//include/code/mp.php 404 1405 798
2018-03-09 00:40:29 POST /templets/plus/sky.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//templets/plus/sky.php 404 1405 799
2018-03-09 00:40:30 POST /plus/mytag_j.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_j.php?aid=6022 404 1405 807
2018-03-09 00:40:30 POST /plus/mytag_js.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_js.php?aid=9090 404 1405 817
2018-03-09 00:40:30 POST /plus/mytag_js.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_js.php?aid=8080 404 1405 815
2018-03-09 00:40:30 POST /plus/mytag_js.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_js.php?aid=9191 404 1405 815
2018-03-09 00:40:31 POST /plus/mytag_js.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_js.php?aid=511348 404 1405 820
2018-03-09 00:40:31 POST /include/helperss/filter.helpear.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//include/helperss/filter.helpear.php 404 1405 827
2018-03-09 00:40:31 POST /install/modurnlecscache.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//install/modurnlecscache.php 404 1405 823
2018-03-09 00:40:32 POST /include/data/fonts/uddatasql.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//include/data/fonts/uddatasql.php 404 1405 827
2018-03-09 00:40:32 POST /images/swfupload/images/uploadye.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//images/swfupload/images/uploadye.php 404 1405 837
2018-03-09 00:40:32 POST /include/ckeditor/plugins/pagebreak/images/inCahe.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//include/ckeditor/plugins/pagebreak/images/inCahe.php 404 1405 867
2018-03-09 00:40:32 POST /utility/convert/data/config.inc.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//utility/convert/data/config.inc.php 404 1405 827
2018-03-09 00:40:33 POST /utility/convert/include/rom2823.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//utility/convert/include/rom2823.php 404 1405 827
2018-03-09 00:40:33 POST /weki.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//weki.php 404 1405 768
2018-03-09 00:40:33 POST /data/data/index.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//data/data/index.php 404 1405 797
2018-03-09 00:40:33 POST /data/conn/config.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//data/conn/config.php 404 1405 797
2018-03-09 00:40:34 POST /config/AspCms_Config.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//config/AspCms_Config.asp 404 1405 1511
2018-03-09 00:40:34 POST /admin/Admin_Ta.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//admin/Admin_Ta.asp 404 1405 1502
2018-03-09 00:40:34 POST /admin/error.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//admin/error.asp 404 1405 1502
2018-03-09 00:40:34 POST /lrrpv51331.asp;.jpg - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//lrrpv51331.asp;.jpg 404 1405 1507
2018-03-09 00:40:35 POST /zzz.asp;.jpg - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//zzz.asp;.jpg 404 1405 1490
2018-03-09 00:40:35 POST /jycpcx.asp;.jpg - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//jycpcx.asp;.jpg 404 1405 1494
2018-03-09 00:40:35 POST /bftvp15111.asp;.jpg - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//bftvp15111.asp;.jpg 404 1405 1506
2018-03-09 00:40:35 POST /Ac2.asp;.jpg - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//Ac2.asp;.jpg 404 1405 1489
2018-03-09 00:40:36 POST /weki.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//weki.asp 404 1405 1484
2018-03-09 00:40:36 POST /kdatebase/index_.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//kdatebase/index_.asp 404 1405 1510
2018-03-09 00:40:36 POST /Somnus/Somnus.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//Somnus/Somnus.asp 404 1405 1509
2018-03-09 00:40:37 POST /images/cache.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//images/cache.asp 404 1405 1499
2018-03-09 00:40:37 POST /sitemap/templates/met/SqlIn.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//sitemap/templates/met/SqlIn.asp 404 1405 1529
2018-03-09 00:40:37 POST /plus/spider.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/spider.php 404 1405 792
2018-03-09 00:40:37 POST /plus/mycak.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mycak.php 404 1405 787
2018-03-09 00:40:38 POST /plus/x.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/x.php 404 1405 775
2018-03-09 00:40:38 POST /plus/service.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/service.php 404 1405 790
2018-03-09 00:40:38 POST /plus/av.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/av.php 404 1405 783
2018-03-09 00:40:38 POST /lang/cn/system.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//lang/cn/system.php 404 1405 799
2018-03-09 00:40:39 POST /admin_login.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//admin_login.php 404 1405 789
2018-03-09 00:40:39 POST /Templates/red.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//Templates/red.asp 404 1405 1499
2018-03-09 00:40:39 POST /config/AspCms_Config.asp - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//config/AspCms_Config.asp 404 1405 1509
2018-03-09 00:40:39 POST /plus/mytag_js.php - 111.178.137.45 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) http://ngateahotel.co.nz//plus/mytag_js.php?aid=6022 404 1405 809
